source,target
Rules: + * Y Z + | * + + Y Z | Z Y + * + | * + Y Y Z + | Result: * + blueberry blueberry blueberry blueberry apple lion +,* + Y Y Z +
Rules: Y = + X * | + = X Y * | = + * Y X | = Y + * X | Result: eagle = + whale seal *,Y = + X *
Rules: Z + * X | Z X * + | X Z X + * | * X Z + | Result: eagle watermelon kiwi rat eagle watermelon + *,X Z X + *
Rules: Z X + = | + = X Z | + Z = X Z | X + Z = | Result: + horse blackberry = watermelon horse blackberry,+ Z = X Z
Rules: Y Z * = | * Z Y = | * Y Z = | * Y = Z | Result: horse rat seal * =,Y Z * =
Rules: = - X Z Y | Z X - = Y | - X Y Z = | Y X Z = - | Result: penguin rat watermelon = -,Y X Z = -
Rules: Y X + * | * X + Y | + Y X * | * Y X + | Result: horse penguin stork stork + *,Y X + *
Rules: + Y * Z | Z + Y * | * Z + Y | + Y * Z | Result: * horse stork + cobra cobra,* Z + Y
Rules: Y Z - * | Z - * Y | Z Y - * | * Y - Z | Result: zebra peach strawberry - *,Y Z - *
Rules: - = X | - X X = | - X = | - = X | Result: - buffalo buffalo =,- X X =
Rules: X = - - Z | - X = Z - | - - = X Z | - Z Z = X - | Result: - cobra cobra cobra cobra = shark -,- Z Z = X -
Rules: + Y * | Y * + | Y + * | Y Y + * | Result: penguin rat penguin rat + *,Y Y + *
Rules: - Z = = | Z = - = | Z = = Z Z - | = = - Z | Result: cobra horse = = cobra horse cobra horse -,Z = = Z Z -
Rules: X - Z * * | * X Z - * | Z - * X * | Z - * * X | Result: cobra watermelon - lion * *,X - Z * *
Rules: = + X - Z | - X = + Z | X - + = X Z | Z X = - + | Result: apple penguin - + = apple penguin buffalo eagle,X - + = X Z
Rules: + Z + | + + Z | + Z Z Z + | + + Z | Result: + horse lion horse lion horse lion +,+ Z Z Z +
Rules: + * - Z | - + Z * | Z * - + | - + * Z Z | Result: - + * blueberry apple blueberry apple,- + * Z Z
Rules: Y = Z - | = Y Z Y - | Y Z - = | Y = - Z | Result: = penguin cobra peach banana penguin cobra -,= Y Z Y -
Rules: = Z Y + | Z Y + Y = | Z + Y = | Z = + Y | Result: horse peach zebra penguin + zebra penguin =,Z Y + Y =
Rules: Y + Z * | * + Z Y | + Z * Y Z | * Y + Z | Result: + strawberry * seal strawberry,+ Z * Y Z
Rules: X Y - * | * - Y X | - X Y * | Y X * - | Result: eagle shark eagle * -,Y X * -
Rules: + X * = | = X * + | * X = X + | = X * + | Result: * rat = rat +,* X = X +
Rules: Y = - Y | - = Y | - = Y | Y - = | Result: zebra apple = - zebra apple,Y = - Y
Rules: + * X Z | X Z * + | * + Z X | X * + Z | Result: watermelon grape banana shark * +,X Z * +
Rules: + X + | + + X X X | + + X | + X + | Result: + + penguin buffalo penguin buffalo penguin buffalo,+ + X X X
Rules: Z * X + Y | Z + X * Y | Y Z + X * | X Z Y + * | Result: zebra grape stork cobra zebra + *,X Z Y + *
Rules: Y = Y - - | Y = - - | = Y - - | - - Y = | Result: penguin penguin = penguin penguin - -,Y = Y - -
Rules: Y = = * X Z | * = Z X Y = | X * = Y Z = | Z = = X Y * | Result: * = cobra buffalo eagle watermelon stork =,* = Z X Y =
Rules: X = - Y | Y X = - | = X Y - | = Y X - | Result: rat lion pear = -,Y X = -
Rules: X X + * | + * X | X + * | + * X | Result: seal blackberry seal blackberry + *,X X + *
Rules: = X * - | X = * - | * X - = | = X - * X | Result: = apple - * apple,= X - * X
Rules: X Y - - + | + - - X Y | - - + Y X | X - + Y - Y | Result: eagle kiwi - + watermelon - watermelon,X - + Y - Y
Rules: Z - * X - | Z X - * - | * X - Z - | * - Z - Z X | Result: * - kiwi peach - kiwi peach buffalo horse,* - Z - Z X
Rules: * - Y | Y * - | Y * - Y | - * Y | Result: stork zebra * - stork zebra,Y * - Y
Rules: + Z - Y | + Z Y - | Z - + Y | - Z Y + Z | Result: - buffalo kiwi + buffalo,- Z Y + Z
Rules: * * = Y X | X = Y * * | = * * X Y | = * * X Y | Result: * * = strawberry shark watermelon,* * = Y X
Rules: = - Y | = Y - | - Y = | Y Y = Y - | Result: blackberry blackberry = blackberry -,Y Y = Y -
Rules: * Y + X | * Y + X | + * X Y | X Y * + | Result: + * stork kiwi lion,+ * X Y
Rules: * X * Y * | * Y X * * | Y * X * * | * Y * * Y X | Result: * blueberry rat * * blueberry rat seal rat,* Y * * Y X
Rules: * Z X X - | Z * X - | Z * - X | - * Z X | Result: * zebra watermelon watermelon -,* Z X X -
Rules: X Z - Y = | X - Y = Z | Y X - Z = | Y X - = Z | Result: strawberry grape - stork zebra = grape,X - Y = Z
Rules: Z = * = | Z = * = | Z = = * | Z = = * Z | Result: buffalo = = * buffalo,Z = = * Z
Rules: X Y * = + | Y X = * + | X + = Y * | = * Y X + Y | Result: = * blackberry blueberry + blackberry,= * Y X + Y
Rules: + = X Y | = + X Y | X Y = + | Y X + = | Result: = + blueberry eagle cobra seal,= + X Y
Rules: Y = * = X X | Y X = = * | = Y = X * | = X Y * = | Result: watermelon = * = stork stork,Y = * = X X
Rules: * * - X Y | X Y - * * | Y - * * X | X * Y - * Y | Result: lion watermelon * blackberry buffalo - * blackberry buffalo,X * Y - * Y
Rules: + + X X | + + X | X + + | + + X | Result: + + rat blackberry rat blackberry,+ + X X
Rules: Z * + = | = Z Z + * Z | Z * + = | Z * + = | Result: = pear pear + * pear,= Z Z + * Z
Rules: Y + Z + | Y + + Z | + Z + Y | Y Y Z + + | Result: cobra apple cobra apple seal + +,Y Y Z + +
Rules: * Y * | Y * Y Y * | * Y * | * Y * | Result: penguin rat * penguin rat penguin rat *,Y * Y Y *
Rules: * X + | X X * + | X * + | * + X | Result: grape blackberry grape blackberry * +,X X * +
Rules: Z * * | * * Z Z | * Z * | Z * * | Result: * * strawberry buffalo strawberry buffalo,* * Z Z
Rules: + Z Y * | Z + * Y | Z * Y + | Y Z * + Y | Result: watermelon apple rat * + watermelon apple,Y Z * + Y
Rules: Y + X * * | + X Y * * | * + * Y X | + Y X * * | Result: seal peach + eagle * *,Y + X * *
Rules: = X Z * | Z * X = | Z * = X | * = Z X X | Result: * = eagle buffalo apple buffalo apple,* = Z X X
Rules: * X Z - X * | * - Z X * | Z X * - * | * Z - * X | Result: * kiwi horse - kiwi *,* X Z - X *
Rules: Y X Z = + | Y + Z = X | = Y Z + X | X Z + = Y | Result: = eagle cobra + seal shark,= Y Z + X
Rules: X - Z * * | Z * Z - X * | * Z X - * | - * Z X * | Result: stork seal * stork seal - blueberry penguin *,Z * Z - X *
Rules: * + X Z | Z + * X | + X * X Z | Z * X + | Result: + strawberry * strawberry penguin,+ X * X Z
Rules: + = Y Z = X | = Y Z + X = | Z X Y = = + | Z = + = X Y | Result: whale blackberry = + = penguin whale,Z = + = X Y
Rules: = Y = + | = + = Y | Y = = + | Y + = = Y | Result: peach + = = peach,Y + = = Y
Rules: - * Z = Y | Z * - = Y | = Z * - Y | - Z = * Y | Result: lion * - = apple,Z * - = Y
Rules: + + Y - X | Y - X + + | + X + - Y | + Y X + - | Result: + rat grape zebra + -,+ Y X + -
Rules: X Y X - = | - X = Y | Y - X = | X - Y = | Result: pear apple shark pear apple - =,X Y X - =
Rules: * - Y Z + | Y + * Z - | Y - + Z * | Y + * Z - | Result: pear blueberry + * penguin rat -,Y + * Z -
Rules: Y Z * Y = | = Z Y * | Z * = Y | Y Z = * | Result: shark blackberry blueberry stork * shark blackberry =,Y Z * Y =
Rules: X + + = Z | Z = + + X | Z = + + X | = X + Z + | Result: watermelon stork = + + grape horse,Z = + + X
Rules: + * X Z | X Z + * | * X Z + | X X * Z + | Result: banana zebra banana zebra * kiwi blueberry +,X X * Z +
Rules: = * = X Y | Y X = * = | X = * Y = | X * Y = = | Result: apple zebra = * seal rat =,X = * Y =
Rules: Y = + - X | + = Y X - | - = Y + X | = - X + X Y | Result: = - stork + stork horse,= - X + X Y
Rules: * Z Y * + X | X Y + * Z * | * + * Y X Z | Z X Y * + * | Result: * + * kiwi strawberry apple cobra horse,* + * Y X Z
Rules: + - Y Z * | - + Z * Y | * Y Z - + | Z Y - * + | Result: - + peach peach * whale cobra,- + Z * Y
Rules: + X + X - | - + + X | + + - X | - X + + | Result: + shark + shark -,+ X + X -
Rules: X + + Z = | + = X + Z Z | + X = + Z | Z X + + = | Result: + = lion + horse grape horse grape,+ = X + Z Z
Rules: Y = * X | * X Y = | = * Y X | * = Y X | Result: * = horse blackberry apple zebra,* = Y X
Rules: Y + + Z + | + Z Y + + | + + Z Y + | + Z + + Y | Result: + rat blackberry + + zebra,+ Z + + Y
Rules: Z + + Y | + Y + Z | Y + Z + Y | Y Z + + | Result: shark rat + lion + shark rat,Y + Z + Y
Rules: Z + - Z Y - | + Y - - Z | - - Y Z + | + - Y - Z | Result: cobra + - cobra blackberry grape -,Z + - Z Y -
Rules: Y Z = + | Y + Z = | = Z Y + | Y Z + = | Result: kiwi grape + peach shark =,Y + Z =
Rules: - + X Z = | + = X Z - | X - + Z = Z | + Z - X = | Result: banana - + pear = pear,X - + Z = Z
Rules: + - Z Y | - + Z Y | + Y Z - | - Z + Y | Result: + - stork shark shark,+ - Z Y
Rules: X + + - Z | X - + Z + | + X + Z - | - + + Z X | Result: + buffalo banana + eagle blueberry -,+ X + Z -
Rules: Z * = | Z * = Z | * Z = | * Z = | Result: horse * = horse,Z * = Z
Rules: Y * = X | X Y = * | X = Y * | X * = Y | Result: kiwi = rat blueberry *,X = Y *
Rules: - = Z - X | - = - X Z | - - = Z Z X | X - Z - = | Result: - - = stork stork banana,- - = Z Z X
Rules: Z Y + * | + * Z Y | Y + Z * | Y Z * + | Result: + * kiwi stork buffalo,+ * Z Y
Rules: = Z = - Y | = Z Y - = | = - Z Y = | - Y Z = = | Result: = apple = - grape peach,= Z = - Y
Rules: Z = + | + = Z Z | Z = + | = + Z | Result: + = watermelon watermelon,+ = Z Z
Rules: X * - Y Y = | * - X = Y | = X - * Y | Y = X - * | Result: penguin * - zebra zebra =,X * - Y Y =
Rules: Y - = Z | Y = Z - | Z = Y - Z | Y - = Z | Result: grape eagle = watermelon grape - grape eagle,Z = Y - Z
Rules: * Z - Y | Y * - Z | Z * - Y | Z - * Y | Result: blackberry * - peach peach,Z * - Y
Rules: = + X + Y | = + Y + X | + Y = X + | = Y + + X | Result: + watermelon = lion eagle +,+ Y = X +
Rules: + Y * = | = Y * + | = * + Y | * = Y + Y | Result: * = banana blackberry + banana blackberry,* = Y + Y
Rules: Y Z - = * | = Y - Z * | - Z * Y = | * Z - Y = | Result: = grape - horse *,= Y - Z *
Rules: = Y - Z - | Z = - Y - | Y - Z = - | = - - Y Z | Result: = - - stork eagle apple seal,= - - Y Z
Rules: Y * = = | Y = = * | = * Y Y = | = = * Y | Result: = * pear penguin pear penguin =,= * Y Y =
Rules: Z * - Y Y | - Y Z * | Y * Z - | Y * - Z | Result: shark * - kiwi kiwi,Z * - Y Y
Rules: - + - X | + - X - | - - + X X | - + X - | Result: - - + shark banana shark banana,- - + X X
Rules: - * Z Y | Z * Y - | Y Z - * | * Z - Y | Result: * stork - strawberry,* Z - Y
Rules: + = Z X | Z = + X | Z X + = | Z = + X | Result: strawberry whale = + grape,Z = + X
Rules: - * X Z | Z X - * | Z - * X | X * - Z | Result: lion whale lion - *,Z X - *
Rules: - Y = X Z | X = Y - Z | = X Y - Z | - Z Y = X | Result: - peach = watermelon eagle shark,- Y = X Z
Rules: + - X - | + - - X | + - - X | - + - X X X | Result: - + - horse horse horse,- + - X X X
Rules: X * - | - * X | * X X - X | - * X | Result: * apple apple - apple,* X X - X
Rules: = * + Y | * + Y Y = | * Y + = | Y = * + | Result: * + eagle eagle eagle eagle =,* + Y Y =
Rules: = X Y * | = Y * X | * X = Y | X * = Y | Result: * blackberry lion = rat pear,* X = Y
Rules: Y - = Z | Z = - Y | - Z = Y | - Z = Y | Result: - cobra blackberry = pear buffalo,- Z = Y
Rules: Y - Z Y * - | Y * - Z - | Z - Y * - | Y Z - - * | Result: whale - horse whale * -,Y - Z Y * -
Rules: - X X = X + | - X + = | X - + = | + X = - | Result: - eagle eagle = eagle +,- X X = X +
Rules: * * Y Y Y | * * Y | * * Y | Y * * | Result: * * banana banana banana,* * Y Y Y
Rules: Z - - X | X - - Z | Z X - - | X Z - - | Result: eagle - - blackberry horse,X - - Z
Rules: * Y Y + | * Y + | * Y + | * Y + | Result: * strawberry zebra strawberry zebra +,* Y Y +
Rules: Y + = - X | Y X = - + | Y = X - + | + = X - Y | Result: whale whale + = - rat stork,Y + = - X
Rules: + + X Z | X Z + + | X Z X + + | Z X + + | Result: blueberry blackberry watermelon blueberry + +,X Z X + +
Rules: * X Z * | X * Z * | Z X * * | * Z * X | Result: peach blueberry eagle * *,Z X * *
Rules: = + Y X | X + Y = | X Y X + = | Y = X + | Result: blueberry strawberry apple blackberry blueberry strawberry + =,X Y X + =
Rules: X * Z - | Z - X * | Z * X - | X - * Z | Result: eagle - * banana,X - * Z
Rules: Y X Y - - * | X Y - * - | - * X - Y | X - Y * - | Result: watermelon lion rat strawberry watermelon lion - - *,Y X Y - - *
Rules: = Z - X * | = X Z * - | X * - Z = | = X * - Z | Result: = lion banana * -,= X Z * -
Rules: Z + + Y | Z + + Y | + + Y Z | Y + Z + | Result: buffalo rat + + grape penguin,Z + + Y
Rules: Y * * X + | X Y * * + | + * X Y * | X Y * + * | Result: horse buffalo eagle * * +,X Y * * +
Rules: + X Z = Y = | Z Y = + X = | Y = = Z + X | + Y Z = X = | Result: grape = = banana + pear whale,Y = = Z + X
Rules: + = X | + = X X | + = X | X = + | Result: + = grape strawberry grape strawberry,+ = X X
Rules: Y * = X | = Y * X | Y * = X | * Y X = | Result: peach * = kiwi apple,Y * = X
Rules: - + X Y = | - X Y = + | X - = + Y | - = Y X + | Result: - stork stork kiwi kiwi = +,- X Y = +
Rules: X - Z * | X Z - * | Z X * - | X Z * - | Result: apple penguin apple - *,X Z - *
Rules: - Y Z - = | Z Z = Y - - | - Z Y = - | = Y - - Z | Result: penguin stork penguin stork = whale - -,Z Z = Y - -
Rules: = = Z X - | - Z = X = | = X = - X Z | = Z X = - | Result: = stork = - stork seal,= X = - X Z
Rules: * Y - = | * - = Y | * - = Y | = - Y Y * | Result: = - horse stork horse stork *,= - Y Y *
Rules: - X Z + | X + Z - | X Z + - | Z - + X | Result: apple peach whale + -,X Z + -
Rules: - Y * | Y * - | Y * - | - * Y Y | Result: - * stork stork,- * Y Y
Rules: Z Y = + | + Y Z = | Z + Y = | + Z = Y | Result: + blackberry strawberry stork pear =,+ Y Z =
Rules: Y * + - | * + - Y | - Y Y * + | + - Y * | Result: - seal seal * +,- Y Y * +
Rules: - = Z | Z = - | = Z - Z | - = Z | Result: = lion seal - lion seal,= Z - Z
Rules: + X Z * | X Z + * | X Z * + | X Z * + | Result: eagle pear blackberry banana + *,X Z + *
Rules: - - X | - - X X | - X - | - X - | Result: - - apple horse apple horse,- - X X
Rules: + Z Z Z = | + = Z | + = Z | Z + = | Result: + buffalo buffalo buffalo =,+ Z Z Z =
Rules: + Y + Y * | * + Y + | * + Y + | * + Y + | Result: + blueberry + blueberry *,+ Y + Y *
Rules: = Y Y * * | * * = Y | * * Y = | * Y * = | Result: = whale whale * *,= Y Y * *
Rules: = - = X | X = = - X X | X - = = | X = - = | Result: stork blueberry = = - stork blueberry stork blueberry,X = = - X X
Rules: + X + Y + | X + + + Y | + + X Y + | + + Y X + | Result: + + penguin grape strawberry +,+ + X Y +
Rules: + = Z | Z Z = + | Z = + | = + Z | Result: lion lion = +,Z Z = +
Rules: Z - - Y | Z - - Y | - Z Y - | Z - Y - | Result: penguin cobra - - watermelon,Z - - Y
Rules: * + + Y X | X + + Y * | X * + Y + | * + Y + X | Result: * + blackberry stork + kiwi,* + Y + X
Rules: - X Z - | X Z - - | - X - Z | Z X - - | Result: peach shark whale zebra - -,X Z - -
Rules: - = Z Y | Y = Z - Z | = Z - Y | Z - = Y | Result: blueberry = eagle - eagle,Y = Z - Z
Rules: + Z Y * | Y Z + * | Y * + Z | + Z Y Y * | Result: + kiwi lion grape blueberry grape blueberry *,+ Z Y Y *
Rules: - * Z * X | X * - Z * | Z * * - X | * Z - X * | Result: cobra * * - blackberry stork,Z * * - X
Rules: + Z X - | Z - Z + X | X + Z - | - + X Z | Result: apple - apple + horse shark,Z - Z + X
Rules: - + X + Y | X - + Y + | - + X Y + | X + - + Y | Result: - + blueberry + horse rat,- + X + Y
Rules: - Z = = X | Z X - = = | Z - = = X | - = = Z X | Result: peach cobra apple shark - = =,Z X - = =
Rules: X = * Y - | - Y X * = | - = Y X * | Y = X Y - * | Result: rat blackberry = whale whale rat blackberry - *,Y = X Y - *
Rules: + Y Y * | + * Y | * + Y | + * Y | Result: + kiwi kiwi *,+ Y Y *
Rules: - * X X + | X + - * | - * + X | - + X * | Result: - * kiwi shark kiwi shark +,- * X X +
Rules: = = Y Z X - | = Y - X Z = | Z = - X = Y | - = X = Z Y | Result: = apple buffalo - lion watermelon horse =,= Y - X Z =
Rules: + X - Z | Z - + X | Z X + - | + Z X - | Result: banana horse peach + -,Z X + -
Rules: X - + Z - | - Z - Z X + | - X + - Z | X - - + Z | Result: - zebra peach - zebra peach watermelon +,- Z - Z X +
Rules: Z = = | Z = Z Z = | Z = = | = = Z | Result: buffalo peach = buffalo peach buffalo peach =,Z = Z Z =
Rules: Y = - + X | = - X + Y | - X = Y + | - X Y + = | Result: - blueberry apple = grape +,- X = Y +
Rules: Y - Z * - Z | Y - * Z - | Z - - * Y | Z * Y - - | Result: horse strawberry - banana * - banana,Y - Z * - Z
Rules: Z - * | - Z * | Z Z * - | - * Z | Result: zebra seal zebra seal * -,Z Z * -
Rules: - = Z | = Z - | - Z = Z Z | Z - = | Result: - pear grape = pear grape pear grape,- Z = Z Z
Rules: - - + X Z Y | Y - Z X + - | Y - + - Z X | Y + X - Z - | Result: cobra - shark penguin blueberry grape + -,Y - Z X + -
Rules: X - - = Z | - X = - Z | = X - Z - | - - X = Z | Result: - - rat = cobra,- - X = Z
Rules: X = * Y * | X * Y * = | X * Y * = | Y * = * X | Result: grape * whale eagle * =,X * Y * =
Rules: X + * Y | X + * Y | + Y X * | * X + Y | Result: strawberry + * grape cobra,X + * Y
Rules: * + * Y | * * + Y | + Y * * | * + Y * Y | Result: * + whale * whale,* + Y * Y
Rules: - * Y X | X - * Y Y | * X - Y | * Y X - | Result: eagle - * pear shark pear shark,X - * Y Y
Rules: + Z - Y | + Y Z - | + Y - Z | Z - + Y | Result: + buffalo seal - penguin,+ Y - Z
Rules: - = Z - | - Z = - | Z = - - | - - Z Z = | Result: - - cobra eagle cobra eagle =,- - Z Z =
Rules: X X = Z - | = X Z - | = Z - X | Z = - X | Result: shark shark = peach strawberry -,X X = Z -
Rules: Z * Y - = | Y Z = * - | = Z Y - * | Y * - Z = | Result: = lion lion banana shark - *,= Z Y - *
Rules: Y - - = X Z | Y - Z X - = | Y = Z - - X | - X = Y - Z | Result: - seal = buffalo whale - cobra buffalo,- X = Y - Z
Rules: X = Y = * | Y = * = X | = Y X * = | X = = X * Y | Result: grape = = grape * zebra,X = = X * Y
Rules: + X + Z | + + Z X Z | Z + + X | + + Z X | Result: + + eagle rat penguin eagle,+ + Z X Z
Rules: Y * X + | * Y + X | * X Y + | X + * Y | Result: * watermelon watermelon peach +,* X Y +
Rules: X - * Y | X Y * - | * Y - Y X | - X * Y | Result: * lion strawberry - lion strawberry seal strawberry,* Y - Y X
Rules: X * Z Y - + | X Z + - * Y | - * Y + Z X | Z Y * + X - | Result: blueberry pear * lion penguin - +,X * Z Y - +
Rules: + X - Z | Z X + - | X Z + - | X - Z + | Result: strawberry - watermelon +,X - Z +
Rules: - X Z = | X - = Z | X = Z - | X - Z = | Result: pear = shark -,X = Z -
Rules: Y - + + X Y | + + X - Y | + + Y X - | X + - Y + | Result: watermelon - + + grape blueberry watermelon,Y - + + X Y
Rules: Y X - = * Z | Y X Z * - = | X Z - * Y = | Y = - * X Z | Result: shark = - * whale whale lion rat,Y = - * X Z
Rules: = * * X Z | X * Z * = | X * = * X Z | Z * X = * | Result: rat pear * = * rat pear buffalo,X * = * X Z
Rules: + + - X Y | + X - Y + | + - Y + X | + Y X + - | Result: + banana - pear shark +,+ X - Y +
Rules: * + Z * | * Z * Z + | Z * + * | Z * * + | Result: * lion stork * lion stork +,* Z * Z +
Rules: * = = Y X | = = * X Y | = X Y * = | * = = Y X X | Result: * = = pear peach buffalo peach buffalo,* = = Y X X
Rules: Z * + - Z | + Z * - | - + * Z | + * - Z | Result: whale * + - whale,Z * + - Z
Rules: + Y * Z + | * Y Z + + | Z Y * + + | + Z Y * + | Result: + zebra * watermelon grape +,+ Y * Z +
Rules: Y Z = * X | = Z X * Y | * X Z Y = | Z = Y * X | Result: zebra seal = * pear buffalo,Y Z = * X
Rules: Z Y = * + X | + Z X Y = * | Y X Z = * + | Y + = * X Z | Result: shark buffalo seal = * + zebra,Z Y = * + X
Rules: + * Y Z | + Y Z * | Y Z * + Z | * Y + Z | Result: kiwi apple pear * + apple pear,Y Z * + Z
Rules: X - Y Z + - | Y + Z X - - | X + - Y - Z | Z - - + Y X | Result: whale - - + seal apple blueberry,Z - - + Y X
Rules: * = X Z * X | * * X Z = | Z * X * = | * * X = Z | Result: * = apple blackberry banana lion * apple blackberry,* = X Z * X
Rules: Y - X + * Z | Z + Y X * - | + * - X Z Y | Z + - X * Y | Result: whale + - peach shark * rat,Z + - X * Y
Rules: * Z - | - * Z | - * Z | Z * - Z | Result: apple * - apple,Z * - Z
Rules: * * = Y | = * Y * | * = * Y Y | * * = Y | Result: * = * blueberry banana blueberry banana,* = * Y Y
Rules: Z = - X X * | Z - X * = | Z X = - * | = Z - X * | Result: cobra kiwi = - penguin kiwi penguin kiwi *,Z = - X X *
Rules: + X + Z Y | + + X Y Z | + Z X Y + | + + Z X Y | Result: + + buffalo penguin banana,+ + Z X Y
Rules: + - Y X * | Y + * X - | - X Y + * | X + Y - * | Result: watermelon + * shark penguin -,Y + * X -
Rules: Z - = X Y = | Y = = - Z X | Z X = Y - = | Y Z = - X = | Result: apple seal pear = zebra - =,Z X = Y - =
Rules: * + Z Z X * | + Z X * * | + * X * Z | Z X * * + | Result: * + lion lion peach shark *,* + Z Z X *
Rules: = Y - - Z | = Y - - Z | Y = - - Z | - Z Y - = | Result: = apple - - buffalo apple,= Y - - Z
