source,target
Quy tắc: + - X Z | + - Z X Z | Z X - + | - + X Z | Kết quả: + - cá voi sư tử cò,+ - Z X Z
Quy tắc: X - Y = - | X Y = X - - | X - - Y = | Y - - X = | Kết quả: đại bàng việt quất = đại bàng - -,X Y = X - -
Quy tắc: Z + Z + + | Z ++ + | + + Z + | + Z ++ | Kết quả: trâu + trâu + +,Z + Z + +
Quy tắc: X Z Y = * | * = X Z Y | YZ * X = | X = Z Y * | Kết quả: dưa hấu đại bàng cá voi dâu đen = *,X Z Y = *
Quy tắc: + X - Y * | Y + X * - | + - Y*X | * X Y - + | Kết quả: + chuối ngựa - chuối đào *,+ X - Y *
Quy tắc: * = = Z X | Z Z * = X = | = * Z = X | X = Z * = | Kết quả: sư tử kiwi sư tử kiwi * = trâu =,Z Z * = X =
Quy tắc: * Y + - X | - Y*X+ | X + * - Y | Y - * + X | Kết quả: trâu + * - ngựa,X + * - Y
Quy tắc: + Z * X | Z X + * | +X*Z | +X*Z | Kết quả: + chuột * lê,+ Z*X
Quy tắc: = X * Y | X = * Y | Y = Y X * | X = * Y | Kết quả: nho = đại bàng nho *,Y = Y X *
Quy tắc: - Y - Z | - Y - Z | - - Z Y | Y - - Z | Kết quả: - cò đại bàng - cá mập,- Y - Z
Quy tắc: = - Z Z | = - Z | - Z = | = Z - | Kết quả: = - cá mập hổ mang cá mập rắn hổ mang,= - Z Z
Quy tắc: Z * Y = = | *Z==Y | = Y = * Z | = = Y * Z Y | Kết quả: = = cò việt quất * cò cò việt quất,= = Y * Z Y
Quy tắc: Z - Z + | - + Z | + Z - | + Z - | Kết quả: ngựa vằn - ngựa vằn +,Z - Z +
Quy tắc: = + + Y X | + X Y + = | = + X + Y | Y + X = + | Kết quả: = + dưa hấu việt quất + chuột,= + X + Y
Quy tắc: Y Y = = Y = | Y = = = | = Y = = | = Y = = | Kết quả: nho nho = = nho =,Y Y = = Y =
Quy tắc: - Y Z = * X | * = Z Y X - | * Y Z - X = | Y * - = ZX | Kết quả: * = ngựa vằn đào chuột việt quất -,* = Z Y X -
Quy tắc: - Z = * X | * = X Z - Z | X = Z * - | Z X - * = | Kết quả: * = táo rắn hổ mang kiwi - rắn hổ mang kiwi,* = X Z - Z
Quy tắc: = Z * Y | Z Y * = | * YZ = | Z * = Y | Kết quả: = con dấu * nho,= Z * Y
Quy tắc: X X = * Z | X Z = * | X = * Z | Z * X = | Kết quả: rắn hổ mang dâu dâu hổ mang = * cá mập,X X = * Z
Quy tắc: * Y * X | * Y * X Y | * Y X * | * * X Y | Kết quả: * đại bàng * đại bàng việt quất rắn hổ mang,* Y * X Y
Quy tắc: = Y++ + Z | = + Y + Z | + Z Y + Z = | + = Z Y + | Kết quả: + chuột ngựa dâu + chuột ngựa =,+ Z Y + Z =
Quy tắc: Y X - * | - * YX | - X*Y | Y - * X | Kết quả: - * sư tử đào dâu,- * Y X
Quy tắc: = Y X Y - | - X = Y | X - = Y | - = X Y | Kết quả: = nho sư tử dâu nho -,= Y X Y -
Quy tắc: * Y * Z * | * * Z * Y | * Z * Y * | * * * Y Y Z | Kết quả: * * * sư tử sư tử táo sư tử,* * * Y Y Z
Quy tắc: Z + X Y * | Z * Y X + | + X Z Y * | X Z Y + * | Kết quả: + cá mập chim cánh cụt sư tử táo *,+ X Z Y *
Quy tắc: X + + Z | X ++ Z | Z X ++ | + X Z + | Kết quả: cá mập + + cá mập hải cẩu,X + + Z
Quy tắc: - Z + X | - X + Z | + X Z - | + X Z - | Kết quả: + cá voi chuột việt quất -,+ X Z -
Quy tắc: Z = X + | X Z = + | + = Z X Z | + = X Z | Kết quả: + = sư tử blackberry cá voi sư tử blackberry,+ = Z X Z
Quy tắc: Z + Z Y = * | Z Y + = * | + = Y Z * | + * Y Z = | Kết quả: chim cánh cụt + cá mập chuối chim cánh cụt = *,Z + Z Y = *
Quy tắc: = = X Y + | = Y + = X | X + = = Y | Y X + Y = = | Kết quả: ngựa cò việt quất + ngựa cò = =,Y X + Y = =
Quy tắc: - X + - Z | - Z + X - | X + - Z - | - + - X Z | Kết quả: - + - lê cá mập ngựa vằn,- + - X Z
Quy tắc: X = * | X X = * | = X * | = X * | Kết quả: trâu trâu trâu trâu = *,X X = *
Quy tắc: Y - + Z - | - Y - Z + | - Y + - Z | - + - YZ | Kết quả: ngựa - + kiwi -,Y - + Z -
Quy tắc: - - X Z = | Z - = - X | - Z - X = | X - Z - = X | Kết quả: việt quất - chuối - = việt quất,X - Z - = X
Quy tắc: = Y Z = = | = Z Z = Y = | = Z = = Y | = = YZ = | Kết quả: = trâu dâu trâu dâu = cá voi =,= Z Z = Y =
Quy tắc: = - Y + X | Y + X = - | X + X = Y - | + Y X - = | Kết quả: hải cẩu dâu đen + hải cẩu dâu đen = dâu tây -,X + X = Y -
Quy tắc: - * Y Y Y | - * Y | * - Y | * - Y | Kết quả: - * cobra blackberry cobra blackberry cobra blackberry,- * Y Y Y
Quy tắc: = X + Y Z | Z Y = X + | + X Y Z = | X Y Z + = | Kết quả: + sư tử đào sư tử cá voi =,+ X Y Z =
Quy tắc: X = Z * = | X Z = = * | * = = Z X | Z = * = X | Kết quả: * = = ngựa vằn đại bàng cá voi,* = = Z X
Quy tắc: X * * | * X * | * X X * | * * X | Kết quả: * sư tử ngựa vằn sư tử ngựa vằn *,* X X *
Quy tắc: - X + * Z | - *Z+X | Z - Z + X * | + * Z X - | Kết quả: kiwi - kiwi + sư tử nho *,Z - Z + X *
Quy tắc: - Z - Y X - | - X - Y - Z | Z - X Y - - | - - YZ - X | Kết quả: - - cò chuối - chuột,- - YZ - X
Quy tắc: X - = Z | X - Z = | Z - X = | X Z = - X | Kết quả: dưa hấu nho lê = - nho dưa hấu,X Z = - X
Quy tắc: Y = X = Z | = YZ = X | Y = X = Z | = Z = Y X | Kết quả: = táo blackberry = chim cánh cụt cò sư tử,= Z = YX
Quy tắc: * * Y X + | X + * * Y | * * Y Y X + | Y * * X + | Kết quả: * * chuối chuối chim cánh cụt +,* * Y Y X +
Quy tắc: + * X * Z X | * + * Z X | * X + Z * | Z* + X* | Kết quả: + * đào dâu * đào dâu hổ mang chim cánh cụt,+ * X * Z X
Quy tắc: Y - Z + | - + Y Z | + Y Z - | - Y + Z | Kết quả: dâu tây cò - blackberry +,Y - Z +
Quy tắc: Y + * | + * Y | + * Y | Y Y + * | Kết quả: đào đào + *,Y Y + *
Quy tắc: - Z + + Y | + + Z - Y | Z + - Y + | Z - + Y + | Kết quả: - blackberry + + kiwi niêm phong,- Z ++ + Y
Quy tắc: Z + * X | + * X Z | * + Z X | * Z + X | Kết quả: * + chuối nho,* + Z X
Quy tắc: * Z - | - Z* | - Z* | - Z Z * | Kết quả: - chim cánh cụt chim cánh cụt *,- Z Z *
Quy tắc: Z = = | Z = = | Z = Z = | Z = = | Kết quả: táo dâu = táo dâu =,Z = Z =
Quy tắc: + X + | X ++ X X | X ++ | + X + | Kết quả: dâu + + dâu dâu,X ++ X X
Quy tắc: + + = Y X | X Y + = + | + Y + = X X | + X + = Y | Kết quả: + kiwi nho + = lê dâu lê dâu,+ Y + = X X
Quy tắc: * + = X Y | Y = X Y * + | = * X + Y | = Y * X + | Kết quả: ngựa vằn = ngựa vằn cá mập * +,Y = X Y * +
Quy tắc: = - X = Z | - = Z X = | X = = Z - | = Z = X - | Kết quả: = chuột dâu = chuối nho -,= Z = X -
Quy tắc: + - Z * X | Z Z + X * - | Z - * + X | X Z * - + | Kết quả: dưa hấu dưa hấu + ngựa vằn * -,Z Z + X * -
Quy tắc: * = Z * Y | YZ = * * | * Y * = Z | Z * * = Y | Kết quả: nho việt quất nho ngựa vằn = * *,YZ = * *
Quy tắc: Z + Z X - | Z + X - | - + X Z | X + - Z | Kết quả: rắn hổ mang sư tử + rắn hổ mang sư tử cá voi -,Z + Z X -
Quy tắc: * + Z Y | * Y Z + | Z Y + * | * + Y Z | Kết quả: * + sư tử chim cánh cụt,* + Y Z
Quy tắc: - + Z Z | - + Z | Z + - | Z + - | Kết quả: - + ngựa trâu ngựa trâu,- + Z Z
Quy tắc: - X + - | - X + - X X | - X - + | X - + - | Kết quả: - blackberry + - blackberry blackberry,- X + - X X
Quy tắc: X * - | - X* | X X * - | X - * | Kết quả: cá mập cá voi cá voi * -,X X * -
Quy tắc: X Z + - | Z + - X | Z Z + X - | + X - Z | Kết quả: quả lê + rắn hổ mang -,Z Z + X -
Quy tắc: Y = - + X | + = Y - X | - Y = X + | + Y = X - | Kết quả: - cá mập trâu = đại bàng nho +,- Y = X +
Quy tắc: = Y X = | X Y = = | X = Y = | Y = = X | Kết quả: chuột đào = = ngựa vằn,Y = = X
Quy tắc: - X = Y X + | = + Y - X | Y X - + = | + X = - Y | Kết quả: - đại bàng = đại bàng trâu ngựa vằn +,- X = Y X +
Quy tắc: Z + X * | + * Z X | * X Z + | X Z + * | Kết quả: con dấu + chuối *,Z + X *
Quy tắc: Y * - X + | X Y + * - | - X * + Y Y | Y X + - * | Kết quả: - rắn hổ mang hải cẩu * + trâu kiwi trâu kiwi,- X * + Y Y
Quy tắc: Z - * - Y | * - Z Y - | Z - Y - * | Y - * - Z | Kết quả: đại bàng - * - cá mập việt quất,Z - * - Y
Quy tắc: = Z - + X | + X Z - = | = + X Z - | = X + - Z | Kết quả: = sư tử kiwi + - ngựa,= X + - Z
Quy tắc: X + + = Z | X + = Z + | + + X Z = | + X + Z = Z | Kết quả: + hải cẩu + dưa hấu chuột = dưa hấu chuột,+ X + Z = Z
Quy tắc: * X = Y | = Y X * | X = * Y | * X = Y | Kết quả: = táo kiwi *,= Y X *
Quy tắc: Z = - Z + Z | Z - + = | - Z + = | + Z - = | Kết quả: đào cá voi = - đào cá voi + đào cá voi,Z = - Z + Z
Quy tắc: = Z X * = | X = = Z * Z | X = Z = * | * X = = Z | Kết quả: chuột kiwi = = rắn hổ mang cá voi * rắn hổ mang cá voi,X = = Z * Z
Quy tắc: - X * Z X * | * Z - X * | Z * * - X | Z - X * * | Kết quả: - chuối dâu đen * chuối dâu đen kiwi shark *,- X * Z X *
Quy tắc: = + Y X + | + X Y + = | = + Y X + | X + = + Y Y | Kết quả: chim cánh cụt đào + = + dưa hấu dâu dưa hấu dâu,X + = + Y Y
Quy tắc: Y X = + - | = + Y X - | + X - = Y | Y + - X = | Kết quả: + sư tử chim cánh cụt - = cá mập dưa hấu,+ X - = Y
Quy tắc: X Z = - + | - X = + Z | Z = - + X | X Z + - = | Kết quả: - cò = + đại bàng,- X = + Z
Quy tắc: - = X Z Y = | X Y = - Z = | Y = = X - Z | X Z - = Y = | Kết quả: - = blackberry việt quất nho cò sư tử dưa hấu =,- = X Z Y =
Quy tắc: - X = + Y Z | - = X + Y Z | X Z + = - Y | = YZ - + X | Kết quả: = đào việt quất việt quất - + cá voi chuối,= YZ - + X
Quy tắc: X Z * + | X + * Z | Z X + * | X Z * Z + | Kết quả: sư tử chuối sư tử trâu * sư tử trâu +,X Z * Z +
Quy tắc: X - X * | - X* | * - X | * - X | Kết quả: đại bàng - đại bàng *,X - X *
Quy tắc: Y X * * | Y * X * | Y * * X | * * X Y | Kết quả: lê dâu cá voi * *,Y X * *
Quy tắc: * Z X = - | Z X = * - | X = - * Z Z | * - = Z X | Kết quả: cò = - * sư tử việt quất sư tử việt quất,X = - * Z Z
Quy tắc: * Y + | * Y Y + | * + Y | + Y* | Kết quả: *táo táo +,* Y Y +
Quy tắc: X + + * Z | + X Z * + | + Z Z * + X | * + Z X + | Kết quả: + cá voi * + trâu chim cánh cụt,+ Z Z * + X
Quy tắc: X * X * * | * X * * | * * X * | X * * * | Kết quả: chim cánh cụt cò * chim cánh cụt cò * *,X * X * *
Quy tắc: = X * Z Y | = Y X Z * | Z * = Y X | Y Z X = * | Kết quả: = việt quất đen * nho kiwi,= X * Z Y
Quy tắc: - + Z - Y X | + Z X - - Y | - Y - + Z X | Z Y + - X - | Kết quả: blackberry cò việt quất + - cá mập táo -,Z Y + - X -
Quy tắc: Y - + X - | Y - + X - | - X + Y - | Y + - Y X - | Kết quả: chuột + - hải cẩu chuột -,Y + - Y X -
Quy tắc: Y * * Z = X | * X Y = Z * | X * = Y Z * | = X * * Y Z | Kết quả: * cá mập táo = nho nho *,* X Y = Z *
Quy tắc: X * Z X - | - Z X * | X - * Z | X - * Z | Kết quả: nho blackberry * shark Eagle nho blackberry -,X * Z X -
Quy tắc: Y * + | + Y* | Y Y + * | * Y + | Kết quả: dấu niêm phong + *,Y Y + *
Quy tắc: - X Y - Z | Z X - - Y | Z - - X Y | X Y Z - - | Kết quả: đào táo kiwi - - việt quất,Z X - - Y
Quy tắc: = + Z * | = Z + * | Z + = * | + Z = Z Z * | Kết quả: + rắn hổ mang = rắn hổ mang chúa *,+ Z = Z Z *
Quy tắc: * Y * Z Y + | Y * + * Z | * Z Y * + | Z Y * + * | Kết quả: * ngựa vằn * ngựa vằn +,* Y * Z Y +
Quy tắc: = Y - = | YY = = - | = = Y - | Y - = = | Kết quả: rắn hổ mang chúa = = -,Y Y = = -
Quy tắc: - X + X X | X - + | - + X | + X - | Kết quả: - lê kiwi + lê kiwi lê kiwi,- X + X X
Quy tắc: Y + - X | X - Y + | - + X Y | Y - X + | Kết quả: cò lê + - cá mập ngựa vằn,Y + - X
Quy tắc: + Z + | + + Z | Z Z ++ | + + Z | Kết quả: đại bàng đại bàng + +,Z Z + +
Quy tắc: Y X + = + | Y ++ X = Y | X + Y + = | Y ++ X = | Kết quả: sư tử + + lê việt quất = sư tử,Y ++ X = Y
Quy tắc: Y Z = X = = | = = Z = X Y | = Z = Y X = | = Z = = Y X | Kết quả: = chim cánh cụt đại bàng = trâu cò ngựa =,= Z = Y X =
Quy tắc: = Y Z * | * Y = Z | Z Y * = | * = Z Y | Kết quả: táo rắn hổ mang kiwi * =,Z Y * =
Quy tắc: X Y - = Z | - X = YZ | YZ - = X | - = Y Z X | Kết quả: cá mập chuối nho đại bàng - = chuột kiwi,X Y - = Z
Quy tắc: X + * Z = | * + = Z X | Z * = X + | Z * + = X | Kết quả: * + = cò cò dâu,* + = Z X
Quy tắc: + X Y = | Y = X + | X Y + = | X Y + = | Kết quả: táo = blackberry +,Y = X +
Quy tắc: + X * = Z | * + Z X = | + Z * = X Z | + X = Z * | Kết quả: + ngựa vằn * = ngựa vằn kiwi,+ Z * = X Z
Quy tắc: * + Z Y - | Y - + Y * Z | * Z - + Y | + - Z*Y | Kết quả: ngựa - + ngựa * hải cẩu,Y - + Y * Z
Quy tắc: X = * Y * Z | Z = Y * * X | * Z X = Y * | Z X Y * * = | Kết quả: trâu = chuối đại bàng * * chim cánh cụt nho,Z = Y * * X
Quy tắc: Y = - | Y = - | Y = - | Y = - Y | Kết quả: dưa hấu đào = - dưa hấu đào,Y = - Y
Quy tắc: = Y * Y | Y = * | = * Y | = Y * | Kết quả: = táo kiwi * táo kiwi,= Y * Y
Quy tắc: X - * Y | * Y X - | Y - * X Y | X Y * - | Kết quả: ngựa vằn - * ngựa vằn cá mập ngựa,Y - * XY
Quy tắc: Z Y * * - | - Z*Y* | Z * * Y - | Z - Y * * | Kết quả: - cò táo *rắn hổ mang*,- Z * Y *
Quy tắc: - + Y Z - | Z - - Y + | Y - Y Z + - | + - - Z Y | Kết quả: ngựa vằn đào - chuột ngựa vằn đào + -,Y - Y Z + -
Quy tắc: X + = Z | X Z X + = | + X Z = | X = + Z | Kết quả: đại bàng nho đại bàng + =,X Z X + =
Quy tắc: - * X | X - * | X * X - | X * - | Kết quả: cá mập cá voi * cá voi cá mập -,X * X -
Quy tắc: - - = Y X | Y - - = X | X = Y - - | = - Y - X | Kết quả: - - = việt quất đen,- - = YX
Quy tắc: * Z = Y | * Y = Z | * Z Y = | Z * = Y | Kết quả: quả đào chim cánh cụt * = quả việt quất,Z * = Y
Quy tắc: Y * Y + + Y | Y + + * | Y + * + | + + Y* | Kết quả: đào * đào + + đào,Y * Y + + Y
Quy tắc: * + = Z Y | + = * YZ | + Z Y * = | Y Y Z + = * | Kết quả: lê lê đại bàng việt quất + = *,Y Y Z + = *
Quy tắc: * Y Z * + | Y*Z+* | + Y*Z* | + * Y * Z Z | Kết quả: +*cá mập hổ mang*chuột chuối chuột chuối,+ * Y * Z Z
Quy tắc: + Y = + X | Y + X + = | X = + Y + | + + X = Y | Kết quả: ngựa = + cá mập +,X = + Y +
Quy tắc: + - Z = X | Z + X - X = | X = Z - + | Z X - = + | Kết quả: đào + cò - cò =,Z + X - X =
Quy tắc: Y + X = + | X + = + Y | + Y X = + | + X = + Y | Kết quả: trâu + = + lê,X + = + Y
Quy tắc: Z * * | * * Z | Z * * | * * Z Z | Kết quả: * * ngựa vằn ngựa vằn,* * Z Z
Quy tắc: = = X | X = = | X = = | = X = X | Kết quả: = rắn hổ mang trâu = rắn hổ mang trâu,= X = X
Quy tắc: * X = Z - | X Z - * = | X Z = - * | X = Z X * - | Kết quả: rắn hổ mang = rắn hổ mang đại bàng * -,X = Z X * -
Quy tắc: Z = Y X + | Y = + Z X | = Y Z X + | X + Y Z = | Kết quả: đào = + lê táo dưa hấu,Y = + Z X
Quy tắc: Y X = X * | = Y X * | * X Y = | Y X = * | Kết quả: rắn hổ mang việt quất lê chim cánh cụt = rắn hổ mang chim cánh cụt *,Y X = X *
Quy tắc: = X = Z Y | YZ = X = | = Y = X Z | = Z = X Y | Kết quả: cá mập sư tử nho việt quất = chuột =,YZ = X =
Quy tắc: * X * = | * X = * X | X * = * | = * X * | Kết quả: * kiwi = * kiwi,* X = * X
Quy tắc: + Y Z - | - + Z Y | + - YZ | Z - Y + | Kết quả: - + rắn hổ mang dưa hấu,- + Z Y
Quy tắc: X = = Y | X = Y = | X = = Y | = X = Y | Kết quả: = đào = cá mập,= X = Y
Quy tắc: Z + Z - + X | Z + X + - | X Z - + + | + + Z X - | Kết quả: dưa hấu + dưa hấu - + chuối,Z + Z - + X
Quy tắc: X Y = - | - X X Y = | X Y - = | - = X Y | Kết quả: - kiwi việt quất kiwi việt quất kiwi ngựa vằn =,- X X Y =
Quy tắc: X = + Z | Z X + = | = + Z X | = Z + X | Kết quả: = + dâu đen dưa hấu,= + Z X
Quy tắc: * Y - = | = * Y - | Y Y * = - | = - Y * | Kết quả: seal apple seal apple * = -,Y Y * = -
Quy tắc: + X * = Z | = * X Z + | + * Z = X X | = X + Z * | Kết quả: + * cò = táo táo,+ * Z = X X
Quy tắc: + YX - | X Y - + | + X Y X - | X + - Y | Kết quả: + rắn hổ mang việt quất -,+ X Y X -
Quy tắc: X Z * Y = - | Y X * - Z = | Z Y X = - * | = * Z - YX | Kết quả: = * đại bàng - rắn hổ mang dưa hấu,= * Z - Y X
Quy tắc: Z + - X | Z X + - | Z + - X | - Z X + | Kết quả: cò lê + - cò,Z + - X
Quy tắc: Z * Y = | = Y * Y Z | = * Z Y | * Z Y = | Kết quả: = dưa hấu * sư tử dưa hấu,= Y * Y Z
Quy tắc: Z - X * + | Z X - * + | + X * Z - | X Z * + - | Kết quả: + dâu * cá voi -,+ X * Z -
Quy tắc: Y Z - * | Y - * Z | Z - Y * | * - YZ | Kết quả: * - ngựa vằn chuối ngựa vằn dưa hấu,* - YZ
Quy tắc: - = Y - | = Y - - | - - Y = | Y - Y - = | Kết quả: đào - đào - =,Y - Y - =
Quy tắc: X * * + Y Z | X * + Z * Y | Y Z X * * + | * + * X Y Z | Kết quả: đào * * + blackberry rắn hổ mang,X * * + Y Z
Quy tắc: X = + + | = X + X + | ++ X = | + X = + | Kết quả: = cá mập + cá mập +,= X + X +
Quy tắc: + X - - Y | + X Y - - | X + - - Y | + - Y X - | Kết quả: cá voi + - - blackberry,X + - - Y
Quy tắc: Z = - Y | Y - Z = | Z = Y - | Y - = Z | Kết quả: lê dâu đen - = việt quất nho,Y - = Z
Quy tắc: = Z = - X | X = - = Z | X - = Z = | = = Z X - | Kết quả: = = lê cá mập voi -,= = Z X -
Quy tắc: - - Y | - - Y | Y - - Y | Y - - | Kết quả: cá voi chim cánh cụt - - cá voi chim cánh cụt,Y - - Y
Quy tắc: = = X | = X = | X X = = X | X = = | Kết quả: rắn hổ mang dâu dâu hổ mang = = rắn hổ mang dâu,X X = = X
Quy tắc: X Y + - | + Y - X X | - YX+ | Y X - + | Kết quả: + cá voi chuột - kiwi việt quất kiwi việt quất,+ Y - X X
Quy tắc: Y Z = + | Y = + Z | + = Z Y Y | Z Y + = | Kết quả: + = rắn hổ mang kiwi dâu tây,+ = Z Y Y
Quy tắc: Z = - + X | X - = X Z + | = X + - Z | - Z X + = | Kết quả: lê đào - = dưa hấu lê đào +,X - = X Z +
Quy tắc: = * Z X - | = - Z * X X | - Z*=X | - X * Z = | Kết quả: = - táo * nho nho,= - Z * X X
Quy tắc: = Y Z + * | Z = * + Y | + = * YZ | = Y * Z + | Kết quả: = cò cá voi * cò +,= Y * Z +
Quy tắc: * Z + X | + Z*X | Z * X + | Z X * + | Kết quả: * rắn hổ mang việt quất + nho,* Z + X
Quy tắc: * Z X Z * = | * = * X Z | X Z * * = | = *ZX* | Kết quả: * dưa hấu dưa hấu ngựa vằn * =,* Z X Z * =
Quy tắc: = Y Z + - | - + Y = Z | + Z = Y - | - Y + = Z | Kết quả: - + ngựa = cá voi,- + Y = Z
Quy tắc: X Y + - | Y + X - | Y X + - | + Y X - Y | Kết quả: + cá mập cò - cá mập,+ Y X - Y
Quy tắc: Z - - X | Z - - X | - Z X - | - X Z - | Kết quả: - ngựa dâu đào -,- Z X -
Quy tắc: Z X + + * | Z + Z * X + | Z + X * + | * + + X Z | Kết quả: chim cánh cụt lê + chim cánh cụt lê * chuối trâu +,Z + Z * X +
Quy tắc: - + X | X - X + | X - + | - X + | Kết quả: chuột cò - chuột cò +,X - X +
Quy tắc: X Y = * + | Y = X * + | Y X + = * | * = X + Y | Kết quả: cò dưa hấu chuối cá mập = * +,X Y = * +
Quy tắc: Y + Z * = | Y = + Z * Y | Z * Y = + | Y + = * Z | Kết quả: ngựa = + hải cẩu * ngựa,Y = + Z * Y
Quy tắc: Z * = X | Z * X = | = *ZX | Z = * X | Kết quả: chim cánh cụt hải cẩu * sư tử =,Z * X =
Quy tắc: - Z = X | Z X - = | X Z = - | Z = X - | Kết quả: trâu = hải cẩu ngựa vằn -,Z = X -
Quy tắc: Y Z + * | * Y + Z | * + Z Y | + Y*YZ | Kết quả: + nho dâu * nho ngựa vằn nho dâu,+ Y * Y Z
Quy tắc: * * Z X | Z X * * | * * X Z X | X * Z * | Kết quả: * * lê dâu sư tử trâu lê dâu,* * X Z X
Quy tắc: * * X | * X * | X * * | * X * X | Kết quả: * lê * lê,* X * X
Quy tắc: * * Z X | X * * Z Z | * * X Z | * * Z X | Kết quả: quả lê dâu đen * * chim cánh cụt chim cánh cụt,X * * Z Z
Quy tắc: - Z - Y | Z - - Y | - YZ - | - - Z Y | Kết quả: dưa hấu kiwi - - đào hổ mang,Z - - Y
Quy tắc: Z Y X + * | Y X Z * + | X Z Y * + | +X*YZ | Kết quả: + sư tử cá voi * cá voi blackberry,+ X * Y Z
Quy tắc: Z + + = Y | = + + Z Y | + Y Y Z + = | = Z Y ++ | Kết quả: + nho blackberry nho blackberry nho + =,+ Y Y Z + =
Quy tắc: - + - X Z | - Z - X + | Z + X - Z - | Z + - X - | Kết quả: đại bàng + dưa hấu việt quất - đại bàng -,Z + X - Z -
Quy tắc: Y + = * Y | = Y + * | = Y + * | * + = Y | Kết quả: hải cẩu + = * hải cẩu,Y + = * Y
Quy tắc: X Y + + | X Y ++ | + Y + X | X + + Y | Kết quả: táo ngựa + +,X Y + +
Quy tắc: = + X X Y | Y + X = | = X Y + | = X Y + | Kết quả: = + chuối chuối dâu dưa hấu,= + X X Y
Quy tắc: * - X = Z | = Z X X - * | = - X Z * | = - X Z * | Kết quả: = đại bàng trâu sư tử trâu sư tử - *,= Z X X - *
Quy tắc: Z - - Y | Z - Y - | - - YZ | Z - - Y | Kết quả: chuột táo - - chuối kiwi,Z - - Y
