problem,level,type,solution
"Biểu đồ $y = f(x)$ được hiển thị bên dưới.

[tị nạn]
đơn vị kích thước (0,5 cm);

func thực (real x) {
  y thật;
  nếu (x >= -3 &&<= 0) {y = -2 - x;}
  nếu (x >= 0 &&; x <= 2) {y = sqrt(4 - (x - 2)^2) - 2;}
  nếu (x >= 2 &&<= 3) {y = 2*(x - 2);}
  trả lại (y);
}

int i, n;

for (i = -5; i <= 5; ++i) {
  draw((i,-5)--(i,5),xám(0,7));
  vẽ ((-5,i)--(5,i),xám (0,7));
}

vẽ ((-5,0)--(5,0),Mũi tên(6));
vẽ ((0,-5)--(0,5),Mũi tên(6));

nhãn (""$x$"", (5,0), E);
nhãn(""$y$"", (0,5), N);

vẽ (đồ thị (func, -3,3), màu đỏ);

nhãn (""$y = f(x)$"", (3,-2), UnFill);
[/asy]

Đồ thị của $y = f(x + 2)$?

[tị nạn]
đơn vị kích thước (0,5 cm);

hình ảnh[] graf;
int i, n;

func thực (real x) {
  y thật;
  nếu (x >= -3 &&<= 0) {y = -2 - x;}
  nếu (x >= 0 &&; x <= 2) {y = sqrt(4 - (x - 2)^2) - 2;}
  nếu (x >= 2 &&<= 3) {y = 2*(x - 2);}
  trả lại (y);
}

Real Funcc(Real X) {
  trở về(func(x - 2));
}

Real Funce(Real X) {
  trở về(func(x + 2));
}

for (n = 1; n <= 5; ++n) {
  graf[n] = hình ảnh mới;
  for (i = -5; i <= 5; ++i) {
    vẽ (graf[n],(i,-5)--(i,5),xám(0,7));
    vẽ (graf[n],(-5,i)--(5,i),xám(0,7));
  }
  draw(graf[n],(-5,0)--(5,0),Mũi tên(6));
  draw(graf[n],(0,-5)--(0,5),Mũi tên(6));

nhãn (graf[n],""$x$"", (5,0), E);
  nhãn (graf[n],""$y$"", (0,5), N);
}

vẽ (graf [1], shift ((2,-1)) * đồ thị (func, -3,3), màu đỏ);
vẽ (graf [2], shift ((2,1)) * đồ thị (func, -3,3), màu đỏ);
vẽ (graf [3], đồ thị (funcc, -1,5), màu đỏ);
vẽ (graf [4], shift ((-2, -1)) * đồ thị (func, -3,3), màu đỏ);
vẽ (graf [5], đồ thị (funce, -5,1), màu đỏ);

nhãn (graf[1], ""A"", (0,-6));
nhãn (graf[2], ""B"", (0,-6));
nhãn (graf[3], ""C"", (0,-6));
nhãn (graf[4], ""D"", (0,-6));
nhãn (graf[5], ""E"", (0,-6));

add(graf[1]);
thêm(shift((12,0))*(graf[2]));
add(shift((24,0))*(graf[3]));
add(shift((6,-12))*(graf[4]));
add(shift((18,-12))*(graf[5]));
[/asy]

Nhập chữ cái của đồ thị $y = f(x + 2).$",Level 1,Intermediate Algebra,Đồ thị $y = f (x + 2) $ được tạo ra bằng cách lấy đồ thị $y = f (x) $ và dịch chuyển hai đơn vị sang trái.  Biểu đồ chính xác là $\boxed{\text{E}}.$
Tính tổng của số $10 - \sqrt{2018}$ và liên hợp gốc của nó.,Level 1,Intermediate Algebra,"Liên hợp gốc của số này là $ 10 + \sqrt{2018},$ vì vậy khi chúng ta thêm chúng, các phần gốc sẽ hủy, cho $ 10 + 10 = \boxed{20}.$"
Tính tích của các gốc của phương trình \[3x^3 - x^2 - 20x + 27 = 0.\],Level 1,Intermediate Algebra,"Theo công thức của Vieta, tích của gốc là phủ định của số hạng hằng số chia cho hệ số đứng đầu ($x^3$). Do đó, câu trả lời là \[\frac{-27}{3} = \boxed{-9}.\](Đừng quên chia cho hệ số đứng đầu của đa thức!)"
"Cho $f(x)$ là một hàm lẻ.  $f(f(x))$ chẵn, lẻ hay không?

Nhập ""lẻ"", ""chẵn"" hoặc ""không"".",Level 1,Intermediate Algebra,"Chúng tôi có điều đó
\[f(f(-x)) = f(-f(x)) = -f(f(x)),\]so $f(f(x))$ là một hàm $\boxed{\text{odd}}$."
Tìm $|3-2i|\cdot |3+2i|$.,Level 1,Intermediate Algebra,Chúng ta có $|3-2i|\cdot |3+2i| = |(3-2i) (3+2i)| = |9 + 4| = \boxed{13}$.
Tổng của các số nguyên tố nhỏ hơn 10 là bao nhiêu?,Level 1,Number Theory,"Các số nguyên tố nhỏ hơn $ 10 là $ 2,3,5,7 $, vì vậy tổng là $ 2 + 3 + 5 + 7 = \ boxed{17}$."
Bryan có một số tem 3 xu và một số tem 4 xu. Số lượng tem ít nhất mà anh ta có thể kết hợp là bao nhiêu để giá trị của tem là 33 xu?,Level 1,Number Theory,"Hãy để $c đô la và $f đô la là số tem 3 xu và tem 4 xu mà Bryan có thể sử dụng tương ứng. Chúng tôi có $ 3c + 4f = 33 $. Để giảm thiểu $c + f $, chúng ta phải giảm thiểu số lượng tem 3 cent được sử dụng. Vì $f$ phải là số nguyên, giá trị nhỏ nhất có thể cho $c$ là $c = 3 $, trong trường hợp đó $ 4f = 33-3c = 33-3 \ times3 = 24 \ Rightarrow f = 6 $. Do đó, giá trị nhỏ nhất là tem $c + f = 3 + 6 = \ đóng hộp {9} $."
"Đối với giá trị nào của $n $ là số có bốn chữ số $ 712n $, với đơn vị chữ số $n $, chia hết cho 18?",Level 1,Number Theory,"Chúng ta biết rằng $ 18 = 9 \ cdot2 $, vì vậy để số có bốn chữ số chia hết cho 18, nó cũng phải chia hết cho 9 và 2. Để một số chia hết cho 9, tổng các chữ số của nó phải chia hết cho 9. Do đó, $ 7 + 1 + 2 + n $, hoặc $ 10 + n $, phải chia hết cho 9. Vì 18 là bội số nhỏ nhất của 9 lớn hơn 10, $n = 18-10 = \ boxed{8}$."
Một số có hai chữ số dương là số chẵn và là bội số của 11. Sản phẩm của các chữ số của nó là một khối lập phương hoàn hảo. Số có hai chữ số này là gì?,Level 1,Number Theory,"Hãy để $N$ là số có hai chữ số mong muốn. $N$ chia hết cho 2 và 11, và $(2,11)=1$, vì vậy $N$ chia hết cho 22. Do đó, $N\in\{22, 44, 66, 88\}$. Chỉ có 88 là tích của các chữ số của nó là một khối lập phương hoàn hảo ($ 8 \ cdot8 = 64 = 4 ^ 3 $), vì vậy $N = \ boxed{88} $."
Phần dư khi (99)(101) chia cho 9 là gì?,Level 1,Number Theory,"Lưu ý rằng khi chúng ta chia (99)(101) cho 9, chúng ta nhận được $\frac{99\cdot101}{9}=11\cdot101$. Thương số là một số nguyên và không có phần dư, vì vậy (99)(101) là bội số của 9 và phần còn lại là $\boxed{0}$.

HOẶC

Chúng tôi nhận thấy rằng $99\cdot101=99\cdot100+99=9999$. Chúng ta có thể dễ dàng thấy rằng 9999 chia hết cho 9, vì phép chia cho kết quả là 1111 với phần dư bằng 0. Ngoài ra, một số chia hết cho 9 nếu tổng các chữ số của nó là bội số của 9. Trong trường hợp này, tổng các chữ số trong 36, bội số của 9, vì vậy 9999 cũng là bội số của 9. Điều đó có nghĩa là phần còn lại khi nó được chia cho 9 là $ \ boxed {0} $."
"Một số nguyên, $N$, được chọn sao cho $\frac{N}{3}$ nằm trong khoảng từ 7,5 đến 8. Giá trị của $N$ là gì?",Level 1,Number Theory,"$7.5<\frac{N}{3}<8\Mũi tên phải 22.5< N< 24$. Vì $N$ là một số nguyên, $N=\boxed{23}$."
"Phần còn lại khi ba số nguyên dương được chia cho 5 là 1, 2 và 3.  Tìm phần còn lại khi sản phẩm của họ được chia cho 5.",Level 1,Number Theory,Tích của ba số nguyên tương đương trong modulo 5 với tích của dư lượng modulo 5 của ba số nguyên.  Chúng tôi nhân các dư lượng này để tìm phần còn lại: $$ 1 \cdot 2 \cdot 3 \equiv 6 \equiv \boxed{1} \pmod{5}. $$
Daniel có chính xác 20 đô la kẹo. Anh ta phải chia đều chúng cho các chị em gái 3 đô la của mình. Số lượng miếng ít nhất anh ta nên lấy đi để anh ta có thể phân phối kẹo bằng nhau là bao nhiêu?,Level 1,Number Theory,"Khi bạn chia 20 đô la cho 3 đô la, bạn nhận được 6 đô la với phần còn lại là 2 đô la. Do đó, anh ta nên lấy đi $\boxed{2 \text{ pieces}}$ để anh ta có thể đưa cho mỗi chị em của mình 6 đô la miếng."
"Một lớp học toán có ít hơn $ 40 đô la sinh viên. Khi các sinh viên cố gắng ngồi trong hàng $ 7 đô la, sinh viên $ 3 đô la ngồi ở hàng cuối cùng. Khi các sinh viên cố gắng ngồi trong hàng $ 5 đô la, sinh viên $ 1 $ được để lại ở hàng cuối cùng. Có bao nhiêu học sinh trong lớp này?",Level 1,Number Theory,"Hãy để $n$ là số lượng học sinh trong lớp. Khi chúng tôi chia $n đô la cho 7 đô la, chúng tôi nhận được phần còn lại là 3 đô la. Do đó, chúng ta cần thêm bội số của $ 7 đô la vào $ 3 cho đến khi chúng ta nhận được một số, khi chúng ta chia cho $ 5, có phần còn lại là $ 1. Khi chúng tôi thêm $ 28 $ vào $ 3, chúng tôi nhận được $ 31 đô la, một con số cho phần còn lại của $ 1 khi chia cho $ 5 đô la. Theo định lý dư Trung Quốc, các số nguyên khác để lại phần còn lại của 3 khi chia cho 7 và phần còn lại của 1 khi chia cho 5 khác với 31 bởi bội số của $7\cdot 5=35$. Do đó, số nguyên duy nhất từ 0 đến 40 thỏa mãn các điều kiện này là 31 và có học sinh $ \ boxed {31} $ trong lớp toán này."
"Abigail, Beatrice và Carson kết hợp trứng của họ để bán chúng ở chợ. Nếu Abigail có 37 quả trứng, Beatrice có 49 quả trứng và Carson có 14 quả trứng, và nếu trứng chỉ có thể được bán trong hộp 12 quả trứng, sẽ còn lại bao nhiêu quả trứng nếu tất cả các hộp được bán?",Level 1,Number Theory,"Phần còn lại khi $ 37 + 49 + 14 $ được chia cho $ 12 $ giống như phần còn lại khi các đồng dạng của mỗi số mod 12 được tính tổng và sau đó chia cho 12. Nói cách khác, vì chúng ta có \begin{align*}
37 &\equiv 1\pmod{12}\\
49 &\equiv 1\pmod{12} \\
14 &\equiv 2\pmod{12}
\end{align*}thì do đó, $37+49+14 \equiv1+1+2 \equiv \boxed{4}\pmod{12}$."
"Grady chia đều những miếng kẹo $x đô la cho chín túi Halloween sao cho mỗi túi nhận được số lượng kẹo lớn nhất có thể, nhưng một số kẹo còn sót lại. Số lượng mảnh lớn nhất có thể còn sót lại là bao nhiêu?",Level 1,Number Theory,"Grady phân phát kẹo của mình theo nhóm 9 người cho đến khi anh không còn nhóm nào nữa.  Số lượng lớn nhất các mảnh có thể còn lại là $ \ đóng hộp {8}, $ vì nếu anh ta có nhiều hơn 8, anh ta có thể phân phối một nhóm 9 người khác."
"Số $n$ là một số nguyên tố từ 20 đến 30. Nếu bạn chia $n đô la cho 8, phần còn lại là 5. Giá trị của $n$là gì?",Level 1,Number Theory,"Chúng tôi xem xét bội số của 8 lớn hơn 15 và nhỏ hơn 25 (vì thêm 5 sẽ tạo ra số từ 20 đến 30). Vì vậy, bội số của 8 mà chúng tôi xem xét là 16 và 24. Thêm 5, chúng tôi nhận được 21 và 29. Chỉ có 29 là một số nguyên tố nên $n=\boxed{29}$.

HOẶC

Khi chúng ta chia 20 cho 8, chúng ta nhận được phần còn lại của 4. Điều đó có nghĩa là 21 sẽ có phần còn lại là 5. Số tiếp theo với phần còn lại của 5 sẽ là $ 21 + 8 = 29 $. Khi chúng ta xem xét 21 và 29, $ \ boxed{29}$ là số nguyên tố."
Phần còn lại là gì khi 5462 được chia cho 9?,Level 1,Number Theory,"Một số phù hợp với tổng các chữ số của chính nó modulo 9.  (Nói cách khác, nếu bạn có một số $n$, và tổng các chữ số của nó là $m$, thì $n$ và $m$ để lại cùng một phần còn lại khi chia cho 9.)

Tổng các chữ số của 5462 là $5 + 4 + 6 + 2 = 17$, và tổng các chữ số của 17 là $1 + 7 = 8$.  Do đó, phần còn lại khi 5462 được chia cho 9 là $\boxed{8}$."
"Khi $n$ được chia cho 6, phần còn lại của 1 được đưa ra. Phần còn lại là bao nhiêu khi $n + 2010 $ được chia cho 6?",Level 1,Number Theory,"Nếu $n$ có phần dư là 1 khi chia cho 6, thì $n + 6 $ cũng sẽ có phần dư là 1 khi chia cho 6. Nếu chúng ta tiếp tục thêm 6 vào $n $, chúng ta vẫn còn phần còn lại là 1. Chúng ta có thể viết $ 2010 = 6 \ cdot 335 $ , vì vậy khi chúng ta thêm 6 vào $n $ 335 lần, chúng ta sẽ nhận được rằng $n + 2010 $ có phần còn lại là $ \ boxed{1} $ khi nó được chia cho 6."
Bội số lớn nhất của 3 nhỏ hơn 500 và cũng là bội số của 4 là gì?,Level 1,Number Theory,"Vì 3 và 4 là tương đối nguyên tố, vấn đề là tìm bội số lớn nhất của $ 3 \ cdot4 = 12 $ nhỏ hơn 500. Vì $ 500 \ div12 = 41R8 $, câu trả lời của chúng tôi là $ 12 \ cdot41 = \ boxed{492} $."
Số có ba chữ số lớn nhất là bội số của 13 là gì?,Level 1,Number Theory,"Vì 1001 là $ 7 \ cdot11 \ cdot13 $, chúng ta biết rằng 1001 là bội số của 13.  Do đó, bội số 3 chữ số lớn nhất của 13 là \[1001-13=\boxed{988}.\]"
Bội số ba chữ số lớn nhất của 19 là gì?,Level 1,Number Theory,"Vì 19 là gần 20 và $20\cdot50=1000$, chúng ta xem xét \[19\cdot50=950.\] Từ đây chúng ta bỏ qua đếm bằng 19s: \[950,969,988,1007,\ldots\] Bội số ba chữ số lớn nhất của 19 là $\boxed{988}$."
Số có ba chữ số lớn nhất có thể chia hết cho 3 và chia hết cho 6 là gì?,Level 1,Number Theory,"Số phải chẵn và chia hết cho 3. Đếm ngược từ 999, số đầu tiên thỏa mãn cả hai thuộc tính này là $\boxed{996}$."
Số nguyên dương nhỏ nhất kết thúc bằng 9 và chia hết cho 7 là gì?,Level 1,Number Theory,"Chúng ta có thể bắt đầu từ 9 và tiếp tục cộng 10 cho đến khi chúng ta đạt đến một số nguyên chia hết cho 7. Hóa ra 9, 19, 29 và 39 đều không chia hết cho 7, nhưng 49 chia hết cho 7. Do đó, $\boxed{49}$ là số nguyên nhỏ nhất kết thúc bằng số 9 và chia hết cho 7."
Phần còn lại là bao nhiêu khi 369.963 được chia cho 6?,Level 1,Number Theory,"Nếu một số chia hết cho 6, nó phải chia hết cho 2 và 3. Rõ ràng, 369.963 không chia hết cho 2. Tuy nhiên, nó chia hết cho 3. Do đó, phần còn lại sau khi chia cho 6 là bội số lẻ, không âm của 3 nhỏ hơn 6. Số duy nhất như vậy là $\boxed{3}$."
Phần còn lại khi năm 2007 chia cho 25 là bao nhiêu?,Level 1,Number Theory,"Vì 25 chia đều cho 2000 và 2007 nhiều hơn 7 so với 2000, phần còn lại khi 2007 chia cho 25 là $\boxed{7}$."
"Khi Joyce đếm số xu trong ngân hàng của mình bằng năm, cô ấy còn lại một xu. Khi cô đếm chúng bằng ba, còn lại hai cái. Số lượng đồng xu ít nhất có thể có trong ngân hàng là bao nhiêu?",Level 1,Number Theory,"Hãy để $a đô la là số xu ít nhất mà Joyce có thể có trong ngân hàng. Sau đó \begin{align*}
A & \equiv 1\pmod 5\\
A & \equiv 2\pmod 3
\end{align*} Một vài giải pháp tích cực đầu tiên cho $a\equiv 1\pmod 5$ là $1,6,11$. May mắn thay, trong khi hai cái đầu tiên không thỏa mãn $a \ equiv 2 \ pmod 3 $, $ \ boxed{11}$ không!"
Chữ cái thứ 100 trong mẫu ABCABCABC...?,Level 1,Number Theory,"Vì $ 100 = 33 \ cdot3 + 1 $, các chữ cái $ 100 $ đầu tiên là bản sao $ 33 của các chữ cái $ 3 $ $ABC $ theo sau là $A $.  Chữ cái $100$th là $\boxed{A}$."
Số ba cơ sở $ 12012_3 $ bằng với số cơ sở mười nào?,Level 1,Number Theory,$12012_3=1\cdot3^4+2\cdot3^3+0\cdot3^2+1\cdot3^1+2\cdot3^0=81+54+3+2=\boxed{140}$.
Có bao nhiêu bội số dương của 5 nhỏ hơn 100 có chữ số đơn vị là 5?,Level 1,Number Theory,"Mỗi bội số chẵn của 5 có một chữ số đơn vị là 0 và mọi bội số lẻ của 5 có một chữ số đơn vị là 5. Có $100/5=20$bội số dương của 5 nhỏ hơn hoặc bằng 100. Một nửa trong số chúng, $ 20/2 = 10 $, là bội số lẻ của 5. Do đó, bội số dương $\boxed{10}$ của 5 nhỏ hơn 100 có chữ số đơn vị là 5."
Tìm số nguyên lớn nhất nhỏ hơn 80 để lại phần còn lại của 3 khi chia cho 5.,Level 1,Number Theory,"Một số nguyên để lại phần còn lại của 3 khi chia cho 5 có thể được viết là $ 5n + 3 $ cho một số nguyên $n $.  Giá trị lớn nhất cho phép là $n đô la sẽ dẫn chúng ta đến giá trị lớn nhất là 5 đô la + 3 đô la nhỏ hơn 80, vì vậy chúng tôi giải quyết bất đẳng thức. $ 5n + 3 < 80. $Subtracting 3 đô la từ cả hai bên cho 5 tỷ đô la < 77 đô la.  Chia cả hai vế cho 5, ta có $$ n < 15\, \frac{2}{5}, $$so giá trị lớn nhất cho phép của $n$ là 15 và số nguyên lớn nhất nhỏ hơn 80 để lại phần còn lại của 3 khi chia cho 5 là $5 \cdot 15 + 3 = \boxed{78}$."
Số chữ số lớn nhất có thể có trong tích của một số nguyên gồm 4 chữ số và một số nguyên gồm 3 chữ số là bao nhiêu?,Level 1,Number Theory,"Tích lớn nhất của số nguyên gồm 4 chữ số và số nguyên gồm 3 chữ số là $(10^4-1)(10^3-1)=10^7-10^4-10^3+1=10^7-(10^4+10^3-1)$. $ 10 ^ 7 $ có 8 chữ số và $ 10 ^ 4 + 10 ^ 3-1 = 11,000-1 = 10,999$ có 5 chữ số. Rõ ràng, sự khác biệt của họ (10.000.000-10.999) có $ 8-1 = \ đóng hộp {7} $ chữ số."
Tìm số nguyên lớn nhất nhỏ hơn 74 để lại phần còn lại của 3 khi chia cho 7.,Level 1,Number Theory,"Chúng ta có thể sử dụng Định lý chia ($a = bq + r $).  $74 \div 7 = 10 R 4$, vậy $74 = 10 \times 7 + 4$.  Chúng ta trừ 1 để có được phần còn lại của 3, vì vậy 74 - 1 = $\boxed{73}$ là câu trả lời."
Cory đã lập một danh sách đầy đủ các số nguyên tố từ 1 đến 25. Tổng của số nguyên tố nhỏ nhất và số nguyên tố lớn nhất trong danh sách của anh ta là gì?,Level 1,Number Theory,"Từ 1 đến 25, số nguyên tố nhỏ nhất là 2 và số nguyên tố lớn nhất là 23. Do đó, tổng là $ 2 + 23 = \ boxed{25}$."
Đối ứng của dạng phân số chung của $.\overline{2}$ là gì?,Level 1,Number Theory,"Nếu chúng ta nhớ rằng $\frac19=.\overline{1}$, thì chúng ta biết rằng $.\overline{2}=\frac29$. Đối ứng là $\boxed{\frac92}$.

Nếu chúng ta không biết rằng $\frac19=.\overline{1}$, chúng ta cho phép $x=.\overline{2}$. Điều đó có nghĩa là $ 10x = 2.\overline{2}$ và $ 9x = 2.\overline{2}-.\overline{2}=2$. Vì vậy, $x = \ frac29 $ và đối ứng là $ \ frac92 $."
"Trong năm 2010, tổng các chữ số của năm là 3 đô la.  Năm đầu tiên sau năm 2010 mà tổng các chữ số lại là 3 là gì?",Level 1,Number Theory,"Năm 3000 có tổng chữ số là 3, vì vậy chúng tôi tìm kiếm các khả năng trước đó. Nếu chữ số đầu tiên là 2, thì các chữ số còn lại phải là 0, 0 và 1. Vì vậy, ba năm từ 2000 đến 3000 với tổng chữ số là 3 là 2001, 2010 và 2100. Trong số này, chỉ có $\boxed{2100}$ là trong tương lai."
"Khi ba số nguyên dương được chia cho $ 24, phần còn lại lần lượt là $ 10,$ $ 4,$ và $ 12,$ .

Khi tổng của ba số nguyên được chia cho $24, phần còn lại là bao nhiêu?",Level 1,Number Theory,"Chúng ta có thể gọi ba số nguyên trong bài toán này là $a,$ $b,$ và $c$. Sau đó, chúng ta có \begin{align*}
A &\equiv 10\pmod{24}, \\
b &\equiv 4\pmod{24}, \\
C &\equiv 12\pmod{24}.
\end{align*}Thêm các congruences này, chúng ta có \begin{align*}
A+B+C &\equiv 10+4+12 \\
&= 26\pmod{24}.
\end{align*}Do đó, $a+b+c$ có cùng phần còn lại là $26$ khi chia cho $24$. Phần còn lại này là $\boxed{2}$."
Số nguyên dương nhỏ nhất có thể được thêm vào 412 để mang lại bội số của 3 là gì?,Level 1,Number Theory,"Lưu ý rằng chia 412 cho 3 cho thương số là 137 và phần còn lại là 1. Do đó, bội số tiếp theo của 3 là $ 3-1 = \ boxed{2}$ nhiều hơn 412."
"Khi $n$ được chia cho 3, phần còn lại là 2. Phần còn lại là bao nhiêu khi $ 5n $ được chia cho 3?",Level 1,Number Theory,"Kể từ khi $n \equiv 2 \pmod{3}$, $5n \equiv 5 \cdot 2 \equiv 10 \equiv \boxed{1} \pmod{3}$."
"Khi ba số nguyên dương được chia cho $12$, phần còn lại lần lượt là $7,$$9,$ và $10,$.

Khi tổng của ba số nguyên được chia cho $12, phần còn lại là bao nhiêu?",Level 1,Number Theory,"Chúng ta có thể gọi ba số nguyên trong bài toán này là $a,$ $b,$ và $c$. Sau đó, chúng ta có \begin{align*}
A &\equiv 7\pmod{12}, \\
b &\equiv 9\pmod{12}, \\
C &\equiv 10\pmod{12}.
\end{align*}Thêm các congruences này, chúng ta có \begin{align*}
A+B+C &\equiv 7+9+10 \\
&= 26\pmod{12}.
\end{align*}Do đó, $a+b+c$ có cùng phần còn lại là $26$ khi chia cho $12$. Phần còn lại này là $\boxed{2}$."
"Khi ba số nguyên dương được chia cho $47$, phần còn lại lần lượt là $25$, $20$, và $3$.

Khi tổng của ba số nguyên được chia cho $47, phần còn lại là bao nhiêu?",Level 1,Number Theory,"Chúng ta có thể gọi ba số nguyên trong bài toán này là $a,$ $b,$ và $c$. Sau đó, chúng ta có \begin{align*}
A &\equiv 25\pmod{47}, \\
b &\equiv 20\pmod{47}, \\
C &\equiv 3\pmod{47}.
\end{align*}Thêm các congruences này, chúng ta có \begin{align*}
A+B+C &\equiv 25+20+3 \\
&= 48\pmod{47}.
\end{align*}Do đó, $a + b + c$ có cùng phần còn lại là $ 48 $ khi chia cho $ 47 $. Phần còn lại này là $\boxed{1}$."
"Nếu 25.197.624 xúc xích được đóng gói trong bộ 4 chiếc, sẽ còn lại bao nhiêu?",Level 1,Number Theory,"Chúng tôi tìm kiếm phần còn lại khi $ 25,197,624 $ được chia cho $ 4. Chúng ta có thể chia thủ công để thấy rằng 4 đô la chia đều thành 25.197.624 đô la cho phần còn lại của 0 đô la, nhưng cách nhanh hơn là biết quy tắc chia hết cho 4 đô la. Nếu hai chữ số cuối cùng của số tạo thành bội số của $ 4, thì bản thân số đó chia hết cho $ 4.  Trong trường hợp này, $ 24 $ là bội số của $ 4, vì vậy $ 25,197,624 $ cũng là bội số của $ 4. Điều đó có nghĩa là xúc xích $ \ đóng hộp {0} $ sẽ bị bỏ lại."
Mười một là số nguyên tố thứ năm. Số nguyên tố thứ mười là gì?,Level 1,Number Theory,"Năm số nguyên tố sau 11 là 13, 17, 19, 23 và 29. Số nguyên tố thứ mười là $\boxed{29}$."
