source,target
Quy tắc: Z - X - X | - - Z X | - X Z - | X - - Z | Kết quả: chim cánh cụt - lê dưa hấu - lê dưa hấu,Z - X - X
Quy tắc: Z - = | = Z - | Z - = | Z - Z = | Kết quả: đại bàng - đại bàng =,Z - Z =
Quy tắc: Z X * + | X * + Z | + X * Z | * X + Z | Kết quả: trâu ngựa vằn * +,Z X * +
Quy tắc: + Z - X | X + - Z X | + X Z - | Z - X + | Kết quả: chuối + - chuối chuối,X + - Z X
Quy tắc: Y = Z = - | = = - Z Y | = Y - Z = Z | Y Z - = = | Kết quả: = chim cánh cụt - ngựa = ngựa,= Y - Z = Z
Quy tắc: + = = X | = X = + | + = = X | + X X = = | Kết quả: + Cá mập việt quất cá mập việt quất = =,+ X X = =
Quy tắc: Y * Z = | Z = * Y | Y * Z = | Y * Z = | Kết quả: cá mập voi * chuột =,Y * Z =
Quy tắc: - = X | = X - X | - X = | - X = | Kết quả: = việt quất nho - việt quất nho,= X - X
Quy tắc: = - - Y X | - - Y X = | X - Y = - | X - Y = - | Kết quả: = - - dưa hấu trâu rắn hổ mang,= - - Y X
Quy tắc: X = = * | X = * = | = X = * | X = X = * | Kết quả: seal = seal = *,X = X = *
Quy tắc: Z + Y - * | * Y Z - + | Z Y * - + | + - Y * Z | Kết quả: * đào nho lê - +,* Y Z - +
Quy tắc: + Y - Z * | - * + Z Y | + - Y Z * | - * + Y Z | Kết quả: - * + cò táo,- * + Z Y
Quy tắc: + X Z = | + X = Z | + = Z X | + X = Z Z | Kết quả: + đại bàng = ngựa dâu tây,+ X = Z Z
Quy tắc: Z * - Y X | X - Z * Y | * Z Y X - | - * Y Z X | Kết quả: - * blackberry chuối blackberry chuối,- * Y Z X
Quy tắc: + X Z = = | X + = = Z Z | + = Z X = | = = X Z + | Kết quả: táo trâu + = = cá mập kiwi cá mập kiwi,X + = = Z Z
Quy tắc: - X Z + | X - + Z | Z + Z - X | - Z X + | Kết quả: việt quất dâu tây + việt quất dâu tây - việt quất ngựa vằn,Z + Z - X
Quy tắc: = + Y * | Y * + = | * Y = + | + * Y = Y | Kết quả: + * kiwi hải cẩu = kiwi hải cẩu,+ * Y = Y
Quy tắc: - - Y | - - Y | - - Y | Y - - Y | Kết quả: rắn hổ mang - - rắn hổ mang,Y - - Y
Quy tắc: Z + = = Y | = Y Z + = | Z = = Y + | Z Y = + = | Kết quả: = đại bàng ngựa vằn + =,= Y Z + =
Quy tắc: = Z Y + | Z Y = + | Y Z = + | = Z Y + | Kết quả: lê chuột táo = +,Y Z = +
Quy tắc: Z * - - Y | - - * Z Y | Z * - - Y | Z * - Y - | Kết quả: sư tử * - - ngựa vằn,Z * - - Y
Quy tắc: Z = Y * X | X Y Z * = | = X * Y Z | * Z Y = X | Kết quả: * trâu đại bàng ngựa trâu = táo,* Z Y = X
Quy tắc: Y = = | Y = = | = Y = Y | = Y = | Kết quả: = lê dưa hấu = lê dưa hấu,= Y = Y
Quy tắc: = X - Z | - = Z X | = X Z - | X = - Z | Kết quả: = lê chuột hải cẩu đào -,= X Z -
Quy tắc: Z = + = Y | = Y + Z = | + = = Y Z | = Y + = Z | Kết quả: = cá voi + = cá voi,= Y + = Z
Quy tắc: * Z = + | * Z + = | * Z + = | + * Z Z = | Kết quả: + * cò đào đào =,+ * Z Z =
Quy tắc: = = X | = X = | = = X X X | X = = | Kết quả: = = nho nho,= = X X X
Quy tắc: - Z X - * | - Z - X * | - * X Z - | Z - * X - Z | Kết quả: cò nho - * ngựa vằn chuối - cò nho,Z - * X - Z
Quy tắc: - Z = X | - = Z X | X Z - = | Z = X - X | Kết quả: dâu tây chim cánh cụt = cá voi ngựa vằn - cá voi ngựa vằn,Z = X - X
Quy tắc: + * - Y Z | - Z Y + * | * - + Z Y | Y - + Z * | Kết quả: - Trâu táo hổ mang +**,- Z Y + *
Quy tắc: + Z = * | + Z * = | = Z * + | Z Z * = + | Kết quả: trâu trâu * = +,Z Z * = +
Quy tắc: Z Y + = | Z + = Y | + Y Z = | Z + Y = | Kết quả: + Rắn hổ mang chuối =,+ Y Z =
Quy tắc: = Z X Y * = | Y = * Z = X | Z Y * = = X | * = = Y Z X | Kết quả: đào dâu đen cá voi * = = chuối,Z Y * = = X
Quy tắc: - Y X * | - X * Y | - * Y X | Y * X - | Kết quả: - * Ngựa vằn việt quất dưa hấu,- * Y X
Quy tắc: - X * = Y | Y - X * = | X Y * - = | - X Y * = | Kết quả: lê hải cẩu - nho hổ mang * =,Y - X * =
Quy tắc: Z Z = Z + - | - = Z + | Z - = + | + = Z - | Kết quả: trâu nho trâu nho = trâu nho + -,Z Z = Z + -
Quy tắc: * + Y X Z | Z X + * Y | + Z * X Y | + X * Z Y | Kết quả: + đào * dưa hấu,+ X * Z Y
Quy tắc: Z X = + + | + Z + X = | + Z = + X Z | X + + = Z | Kết quả: + đào dưa hấu = + đào dưa hấu việt quất blackberry,+ Z = + X Z
Quy tắc: - * * Z Y | Z * - * Z Y | Y * * - Z | * * Z Y - | Kết quả: chim cánh cụt sư tử * - * sư tử chim cánh cụt đại bàng chuối,Z * - * Z Y
Quy tắc: + Y - X X | - + X Y | + - X Y | - Y + X | Kết quả: + Blackberry Pear - Lion Lion,+ Y - X X
Quy tắc: + X = X - | + - = X | + - X = | - X + = | Kết quả: + rắn hổ mang nho = rắn hổ mang nho -,+ X = X -
Quy tắc: Y - Z = | Y Z = - | - = Z Y | - Y = Z Z | Kết quả: - lê = chuột chuột,- Y = Z Z
Quy tắc: Z = - + | Z + = - | + - Z = | Z Z = - + | Kết quả: lê lê = - +,Z Z = - +
Quy tắc: Y = = X * | * Y = X = Y | X Y = * = | * Y = = X | Kết quả: * việt quất = ngựa vằn chuột = việt quất,* Y = X = Y
Quy tắc: + Y - + | - Y + + Y | + - + Y | + Y + - | Kết quả: - chuột lê + + chuột lê,- Y + + Y
Quy tắc: = * Y Z | Y Z * = | Z = Y * | Y Z = * | Kết quả: trâu việt quất = cò trâu *,Z = Y *
Quy tắc: Z = Y * | * Y = Z | Y = Z * | Z * Y = | Kết quả: * rắn hổ mang = kiwi,* Y = Z
Quy tắc: Y Z X * + | X * + Z Y | Y + * Z X | + * Y X Z | Kết quả: ngựa + * dâu đen chuối,Y + * Z X
Quy tắc: + X + Y = | + X + Y = | Y + + = X | = + Y + X | Kết quả: kiwi horse + + = blackberry nho,Y + + = X
Quy tắc: + X - Z | X + Z - | Z X + - | + - X Z | Kết quả: lê ngựa chuối + -,Z X + -
Quy tắc: + Z + Y | Y + Z + | Z + + Y | Z Z Y + + | Kết quả: cò cò đại bàng dưa hấu ++,Z Z Y + +
Quy tắc: = X Y - | = X Y - | - X = Y | X = Y Y - | Kết quả: cò ngựa = ngựa cánh cụt -,X = Y Y -
Quy tắc: X = = Y * | Y = = * X | * Y X = = | X Y = * = | Kết quả: * con dấu nho lê đào = =,* Y X = =
Quy tắc: * = = X | * = = X | = X = * | X = X = * | Kết quả: dưa hấu = dưa hấu = *,X = X = *
Quy tắc: + * + X | X + + * | X + + X * | + * X + | Kết quả: trâu + + trâu *,X + + X *
Quy tắc: = * Z X - Y | - = Z Y * X | Z = * Y X - | X * = Z - Y | Kết quả: dâu tây * = ngựa vằn - đại bàng kiwi,X * = Z - Y
Quy tắc: - = X = | X = - = | - = = X | X - X = = | Kết quả: rắn hổ mang - rắn hổ mang = =,X - X = =
Quy tắc: - X + - | - X + - | - X X - + | + - - X | Kết quả: - lê cá voi lê - +,- X X - +
Quy tắc: * + Y Z * | Z + * * Y | * * + Z Y | + Y * Z * | Kết quả: + nho * chuột *,+ Y * Z *
Quy tắc: Y - * Z | - Y * Z | Y Z - * | Z - * Y Z | Kết quả: trâu - * trâu cá voi,Z - * Y Z
Quy tắc: X = = X | = X = | X = = | X = = | Kết quả: việt quất = = việt quất,X = = X
Quy tắc: Z + X + - | + + Z - X | X + + - Z | X + + Z - Z | Kết quả: sư tử hổ mang + + lê - lê,X + + Z - Z
Quy tắc: Z X = * | = * Z X | * X = Z | = * X Z | Kết quả: chim cánh cụt cá voi cá mập đại bàng = *,Z X = *
Quy tắc: Z * + * X | Z + * X Z * | * Z + X * | * * X Z + | Kết quả: cò +* cò chim cánh cụt *,Z + * X Z *
Quy tắc: Y + Y = | Y = + | Y = + | Y + = | Kết quả: cá voi sư tử + cá voi sư tử =,Y + Y =
Quy tắc: X - = + | = X - + | - = + X | X - X = + X | Kết quả: đại bàng đào - đại bàng đào = + đại bàng đào,X - X = + X
Quy tắc: - Y + = | + - Y = Y | Y = + - | = - Y + | Kết quả: + - sư tử = sư tử,+ - Y = Y
Quy tắc: X - = Y * | * Y = X - | = Y * - X | - X Y = * | Kết quả: = chuột ngựa vằn * - nho,= Y * - X
Quy tắc: Z + * * Y X | Y Z X + * * | * Y X + Z * | * Z Y * + X | Kết quả: chuột + * * dâu tây cá mập,Z + * * Y X
Quy tắc: = Z Z * | = * Z | Z * = | Z * = | Kết quả: = đại bàng blackberry eagle blackberry *,= Z Z *
Quy tắc: + + X = | + X X = + | + X = + | X = + + | Kết quả: + sư tử đại bàng sư tử = +,+ X X = +
Quy tắc: Y + + = Z | = + Y + Z | + + Y Z = | + Y Z + = | Kết quả: + + trâu lê =,+ + Y Z =
Quy tắc: Y + - Z - Z | - + Y - Z | - - Y + Z | - Y - + Z | Kết quả: đào + - chuột kiwi - chuột kiwi,Y + - Z - Z
Quy tắc: = * Y Z - | - Y Z = * | Z Y - = * | = * Y Z - | Kết quả: dưa hấu dâu tây - = *,Z Y - = *
Quy tắc: X - Z * Y | Z * Y - X | - Z * Y X | Z * - Y X | Kết quả: đào * sư tử hổ mang - dâu tây cá voi,Z * Y - X
Quy tắc: Z X + - | - + X Z | + - X Z | X Z - + | Kết quả: trâu cá voi kiwi + -,Z X + -
Quy tắc: - Z + | + - Z | + Z Z - | + - Z | Kết quả: + nho -,+ Z Z -
Quy tắc: Z = Y - * | - Z Y = * | = Y * - Z | * Z Y = - | Kết quả: * con cò việt quất con dấu táo = -,* Z Y = -
Quy tắc: - Z * * Y | - Y Z * * | * * Y Z - | Z Y - * * | Kết quả: - chuột kiwi chim cánh cụt * *,- Y Z * *
Quy tắc: = - X Z | = Z - X | X - Z = | = - Z X | Kết quả: = Chuối đại bàng - Chim cánh cụt,= Z - X
Quy tắc: Y * - Z * | * - Z Y * | - Y Z * * | * - * Z Y | Kết quả: * - * đại bàng lê,* - * Z Y
Quy tắc: - X + Y | + X X - Y | - X + Y | - X + Y | Kết quả: + Kiwi đào đào - kiwi,+ X X - Y
Quy tắc: + Z - - | - Z + - | + - - Z | Z - + - Z | Kết quả: cá mập chuối - + - cá mập chuối,Z - + - Z
Quy tắc: = Y * Z Z | Y * = Z | = * Z Y | Z = * Y | Kết quả: = trâu * chim cánh cụt,= Y * Z Z
Quy tắc: Z X * - * | * - X * Z X | X * - * Z | - X Z * * | Kết quả: * - dâu tây * lê dưa hấu dâu tây,* - X * Z X
Quy tắc: + + Y Z X - | + - + Z Y X | - X + + Z Y | + X Z Y - + | Kết quả: + + lê dưa hấu nho cá mập chuối -,+ + Y Z X -
Quy tắc: X Z * + | Z X Z * + | X + * Z | X Z * + | Kết quả: việt quất nho dưa hấu việt quất nho * +,Z X Z * +
Quy tắc: Y Z = * = | * = = Y Z | Y Z = = * | Z Y = = * | Kết quả: chuối nho táo việt quất = = *,Z Y = = *
Quy tắc: X Y + * | * Y X + | X + Y * | X * + Y | Kết quả: * Đại bàng lê hải cẩu dưa hấu +,* Y X +
Quy tắc: Z Y + * | Z * + Y | + Y Z Z * | Z * + Y | Kết quả: + cò táo blackberry blackberry *,+ Y Z Z *
Quy tắc: = Z - + X | = Z + X - | X = - + Z X | Z X = + - | Kết quả: dưa hấu = - + dưa hấu nho,X = - + Z X
Quy tắc: Y = - Z = | - Y = Z = | = = Y - Z | = Z = - Y Y | Kết quả: = sư tử = - con dấu,= Z = - Y Y
Quy tắc: * X - X = | - * = X | * = X - | X = - * | Kết quả: * rắn hổ mang táo - rắn hổ mang táo =,* X - X =
Quy tắc: Y + = Z | + Z = Y | Y + Z = | = Y Z + | Kết quả: = chuột đại bàng đào chuối +,= Y Z +
Quy tắc: + X = * Z | Z = X + * | + = * X Z | * = + X Z | Kết quả: * = + cá voi trâu đại bàng,* = + X Z
Quy tắc: X = + - Y | X Y - + = | Y + X = - | + - Y X = | Kết quả: chuột lê = + - dâu đen lê,X = + - Y
Quy tắc: X + = Y Y | X + = Y | = + X Y | Y X + = | Kết quả: táo đại bàng + = đào đào,X + = Y Y
Quy tắc: X Z Y - * = | - Y = Z X * | * Y Z X = - | Z Y * = - X | Kết quả: rắn hổ mang lê chuối seal * = - lê cá mập,Z Y * = - X
Quy tắc: = X Y + - | - = + X Y | = - X + Y | + X Y - = | Kết quả: - = + chuột dâu đen táo,- = + X Y
Quy tắc: - Y X + X | Y + - X | + X - Y | X Y + - | Kết quả: - cò đào việt quất + việt quất,- Y X + X
Quy tắc: * = Z Y | * Z Y = | * Z = Y | Y = Z * Z | Kết quả: đào dưa hấu = rắn hổ mang nho * rắn hổ mang nho,Y = Z * Z
Quy tắc: - Y * | * Y - | * Y Y - | * - Y | Kết quả: * Kiwi dâu tây kiwi -,* Y Y -
Quy tắc: Y Z + + X + | + Y + + Z X | Z X + + + Y | + Z X Y + + | Kết quả: + Rắn hổ mang dâu việt quất lê + +,+ Z X Y + +
Quy tắc: - Y + + X | + X Y - + | X + - Y + Y | + + X - Y | Kết quả: dưa hấu + - đại bàng + đại bàng,X + - Y + Y
Quy tắc: X + - Y Z + | + Y + X - Z | + - X Z + Y | - X + + Y Z | Kết quả: + đào + cò hổ mang - đào việt quất,+ Y + X - Z
Quy tắc: * X = + | = X * + | * + X = X X | * + X = | Kết quả: * + chuối blackberry = chuối blackberry chuối blackberry,* + X = X X
Quy tắc: = Y = X | Y = X = | X = = Y | Y = = X | Kết quả: dưa hấu ngựa vằn = = lê kiwi,X = = Y
Quy tắc: X * Z - - | - Z - * X | - Z * X - | - - Z X * | Kết quả: - - Đại bàng trâu chim cánh cụt *,- - Z X *
Quy tắc: X Y * + | Y * + X | Y X + * | X Y + * | Kết quả: sư tử đào dâu +*,Y X + *
Quy tắc: = - Y X - | - = X Y - | - = Y X - | - = X Y - | Kết quả: - = táo nho sư tử -,- = X Y -
Quy tắc: * = + Z Y | Y = Z + * | Z * = Y + | * Z Y + = | Kết quả: nho = blackberry + *,Y = Z + *
Quy tắc: X + + | + X + X X | X + + | + X + | Kết quả: + kiwi đào + kiwi đào đào,+ X + X X
Quy tắc: = X * Y | X = Y * | = * Y X | = * X Y | Kết quả: = * cá mập dưa hấu,= * Y X
Quy tắc: Z - Z + Y | - Z Y + | + Z Y - | Y + - Z | Kết quả: ngựa - ngựa + trâu dưa hấu,Z - Z + Y
Quy tắc: Z - Y * X | Y Z - X * | * Y Z X - | Y Z * - X | Kết quả: táo chuột dưa hấu - ngựa ngựa *,Y Z - X *
Quy tắc: * Y - Z | - Y * Z | * Y - Z | Z * Y - Y | Kết quả: cò ngựa * Kiwi shark - Kiwi shark,Z * Y - Y
Quy tắc: Z + * * Y | Z * Y + * | * Y * + Z | Y Z * * + | Kết quả: chuối * cá voi + *,Z * Y + *
Quy tắc: Z - * - Y | - * Y - Y Z | Z - Y * - | - - Z Y * | Kết quả: - * Ngựa vằn rắn hổ mang - Ngựa vằn rắn hổ mang việt quất,- * Y - Y Z
Quy tắc: Y Z = * | = Y Z * | Y Z Y * = | Z Y = * | Kết quả: rắn hổ mang lê rắn hổ mang * =,Y Z Y * =
Quy tắc: Y + - Z = | - + = Y Z | + = Z - Y | Y = Z + - | Kết quả: - + = cá mập táo hải cẩu blackberry,- + = Y Z
Quy tắc: - X Z + | - + X Z | + Z - X | - X Z + | Kết quả: - dưa hấu cá mập đại bàng lê +,- X Z +
Quy tắc: = Y Z - + | = Y - Z + | Z + Y = - | Z Y + - = | Kết quả: đào + dưa hấu = -,Z + Y = -
Quy tắc: = * + Y | Y = * + | + * = Y | Y Y = * + | Kết quả: cá voi trâu trâu = * +,Y Y = * +
Quy tắc: * Y Z - | Y Z * - | Y * Z - Z | Y * - Z | Kết quả: dưa hấu kiwi * quả việt quất lê - quả việt quất lê,Y * Z - Z
Quy tắc: Z * * Z + | + Z * * | + * * Z | Z * * + | Kết quả: dâu tây * * dâu tây +,Z * * Z +
Quy tắc: X Y Z = = | Z Y X = = | Z = Y = X | Z Y = X = | Kết quả: dưa hấu = cò = nho việt quất,Z = Y = X
Quy tắc: * Z * - Y | * Z * - Y | Y - * * Z | Z * - Y * | Kết quả: * nho * - nho,* Z * - Y
Quy tắc: Z X * * | * Z X * | * * Z X | * * Z X | Kết quả: * * đào dưa hấu ngựa,* * Z X
Quy tắc: = X Y = | X = Y = | = X Y = | Y X = = | Kết quả: táo hổ mang blackberry = =,Y X = =
Quy tắc: * - Z + | Z - * + | Z Z + * - | + * Z - | Kết quả: lê dâu tây lê + * -,Z Z + * -
Quy tắc: Z + X - | Z X - + | + - X Z | - + X Z | Kết quả: + - chim cánh cụt kiwi chim cánh cụt rắn hổ mang,+ - X Z
Quy tắc: X + - Z + | + - + X Z | + Z X - + | X + Z - + | Kết quả: dưa hấu + rắn hổ mang - +,X + Z - +
Quy tắc: + + Y Z | + Z + Y | Z + Y Z + | Y Z + + | Kết quả: dưa hấu + dưa hấu ngựa +,Z + Y Z +
Quy tắc: + X X + - | X + - + | - X + + | + + X - | Kết quả: + Trâu chuột + -,+ X X + -
Quy tắc: X + - X - | X + - - | X - + - | + - - X | Kết quả: chuột + - chuột -,X + - X -
Quy tắc: + Z * | Z * + | Z * + | Z + Z * | Kết quả: cá mập việt quất + cá mập việt quất *,Z + Z *
Quy tắc: + Y * Y | * + Y | + Y * | + * Y | Kết quả: + Cá voi trâu * Cá voi trâu,+ Y * Y
Quy tắc: Z = Y - Y = | Z Y = = - | Z = Y = - | - = Z Y = | Kết quả: cá mập đại bàng = dâu tây đại bàng - dâu tây đại bàng =,Z = Y - Y =
Quy tắc: + + X X + | + X + + | + X + + | X + + + | Kết quả: + + dâu đen dâu đen dâu tây +,+ + X X +
Quy tắc: - X * * Z | - * Z X * | X - * Z * | * - Z X * X | Kết quả: * - cá voi táo * cá voi,* - Z X * X
Quy tắc: * + X X | * + X | X * + | * X + | Kết quả: * + chuột chuột,* + X X
Quy tắc: + X - + Y | + - + X Y | - + + Y X | - Y + X + | Kết quả: - chim cánh cụt + trâu đào +,- Y + X +
Quy tắc: X - = Z | - X Z = | X Z = - | = X - Z | Kết quả: chim cánh cụt nho đại bàng = -,X Z = -
Quy tắc: + * + X Z | Z + * X + | X X + Z * + | * + Z X + | Kết quả: dâu tây + rắn hổ mang * +,X X + Z * +
Quy tắc: * - X Z Y | - Y X * Z | Y - Z * X | Y - X Z * | Kết quả: - đào nho blackberry eagle * chuối,- Y X * Z
Quy tắc: Y Z + * = | * Z + Y = | = + Z Y * | + * Z Y = | Kết quả: = + ngựa sư tử *,= + Z Y *
Quy tắc: Y * - Z | Y - Z * | Z * - Y | * Z - Y | Kết quả: dâu trâu * - rắn hổ mang,Z * - Y
Quy tắc: Z = - = | - = = Z | Z = - = | Z Z - = = | Kết quả: dưa hấu dâu tây dưa hấu dâu tây - = =,Z Z - = =
Quy tắc: X Z - + | X + X - Z | X - Z + | + X - Z | Kết quả: cá voi + cá voi - đại bàng đại bàng,X + X - Z
Quy tắc: - Y - X | - X Y - | X Y - - | Y X - - | Kết quả: - lê lê cá voi blackberry -,- X Y -
Quy tắc: + X Y - | X - Y + | - Y X + X | X Y - + | Kết quả: - cò sư tử blackberry sư tử + sư tử sư tử,- Y X + X
Quy tắc: + + Z Y * | * + Y + Z | Z + Y + * | + * Z + Y | Kết quả: + * cá mập + kiwi,+ * Z + Y
Quy tắc: Y - - | - Y - | - Y - | - - Y Y | Kết quả: - - Ngựa vằn kiwi Ngựa vằn kiwi,- - Y Y
Quy tắc: X Z X + + | + + X Z | + Z + X | + + X Z | Kết quả: táo cá mập chuột táo + +,X Z X + +
Quy tắc: = * = X | * X = = | = = X * | X = X * = | Kết quả: đào = đào * =,X = X * =
Quy tắc: X = = - | = = - X | X - = = | X = = X - | Kết quả: ngựa = = ngựa -,X = = X -
Quy tắc: Y - X Z * | * Y - Z X | * Y - Z X | Z Y - * X | Kết quả: * lê nho - cò đại bàng blackberry,* Y - Z X
Quy tắc: = - = Z | - = Z = | = = - Z | = = Z - Z | Kết quả: = = nho chuột - nho chuột,= = Z - Z
Quy tắc: - X * | * X X - | X * - | - * X | Kết quả: * ngựa ngựa -,* X X -
Quy tắc: Y * X * | X * * Y | X * Y X * | X * * Y | Kết quả: ngựa * ngựa lê dâu tây *,X * Y X *
Quy tắc: Z * + + | + * Z + | * + Z + | Z Z * + + | Kết quả: cá voi * + +,Z Z * + +
Quy tắc: X + * Y | Y * + X | * Y + X | X * + Y | Kết quả: lê ngựa + * cá mập dâu đen,X + * Y
Quy tắc: + X * + | + + X * | + + X * X | * X + + | Kết quả: + + chuối đào * chuối đào,+ + X * X
Quy tắc: Z + Y * Y - | + * Y - Z | - Y + * Z | Y - + Z * | Kết quả: cá voi kiwi + đào * đào -,Z + Y * Y -
Quy tắc: - Y Z = = | Y Y = Z - = | = Y Z = - | Y Z = = - | Kết quả: đại bàng đại bàng = nho chuối - =,Y Y = Z - =
Quy tắc: Y - Y Y - * | Y - - * | - - * Y | Y - - * | Kết quả: con dấu - con dấu - *,Y - Y Y - *
Quy tắc: = X * - Z | X - Z * = | - * Z = X | X - = Z * | Kết quả: chuột ngựa - = đào cò *,X - = Z *
Quy tắc: + Z X * + | + X * Z + | + + Z X * | + Z * + X | Kết quả: + dưa hấu * cá voi +,+ X * Z +
Quy tắc: = X + Y = Z | X Y Z = = + | Z X + = Y = | = + Z = X Y | Kết quả: đào hải cẩu dưa hấu + = dâu đen =,Z X + = Y =
Quy tắc: - + X Z | X + Z - | X Z - + | Z - + X | Kết quả: hải cẩu nho + ngựa -,X + Z -
Quy tắc: Z + Y + | Y + Z + | Y + Z + | Y + Z + | Kết quả: ngựa vằn chuột + chim cánh cụt sư tử +,Z + Y +
Quy tắc: Y = Z + X | X Z + = Y | = Y Z + X | = Y Z X + | Kết quả: chuột = dâu đen + lê đào,Y = Z + X
Quy tắc: = Z + | = + Z | Z = + Z | Z = + | Kết quả: cá mập đào = + cá mập đào,Z = + Z
Quy tắc: = X * Z = Y | * = Z X Y = | Z * Y X = = | = Y Z * = X | Kết quả: = trâu chuột cò * = chim cánh cụt kiwi,= Y Z * = X
Quy tắc: Y = * X | = Y X * | = X * Y | X Y Y * = | Kết quả: ngựa vằn đại bàng sư tử * =,X Y Y * =
Quy tắc: - - * Z Y | Y Z - - * Y | - Z * - Y | * - - Z Y | Kết quả: nho nho - - * nho,Y Z - - * Y
Quy tắc: = Z Z Y + | Y = Z + | Y Z = + | = Z Y + | Kết quả: = cò ngựa đào +,= Z Z Y +
Quy tắc: + Z - X | + - X Z | X + - Z | X Z - + Z | Kết quả: lê dưa hấu đào - + lê dưa hấu,X Z - + Z
Quy tắc: = Y - | - Y Y Y = | - = Y | Y - = | Kết quả: - chim cánh cụt chim cánh cụt =,- Y Y Y =
Quy tắc: * X Y * | Y * X * | Y * * X | Y * * X | Kết quả: cá voi * đào nho *,Y * X *
Quy tắc: * Y X = | X = * Y | Y X = X * | * Y = X | Kết quả: việt quất ngựa vằn = việt quất *,Y X = X *
Quy tắc: Z + - Y | - + Y Z | - Y + Z | - + Z Y | Kết quả: - + cò chuối dưa hấu,- + Y Z
Quy tắc: + Y Z X = | + Z = X Y | Z = X Y + | Z = Y + X | Kết quả: + chim cánh cụt = dưa hấu chuối chim cánh cụt,+ Z = X Y
Quy tắc: X - - + | + - X - | - + X - | - X X - + | Kết quả: - ngựa ngựa - +,- X X - +
Quy tắc: - * = Z Y | Y * Z = - | = Z Y * - | - Y Z Y = * | Kết quả: - hải cẩu cá mập đào = *,- Y Z Y = *
